Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
v2213,7838.73,1.03856,52.7692,53.6086,105.532,101.613,340.634,136.608,-1.80083,-0.580691,0.37648,-0.0508523
v2214,22657.9,1.15709,109.448,90.0197,205.195,177.337,731.156,142.804,3.04926,1.14819,1.94599,-1.77881
v2215,9256.07,1.10213,56.5566,57.4533,114.952,104.3,363.554,100.673,-1.19854,-0.481638,-0.179253,-0.0385192
v2216,10993.7,1.19342,63.8695,56.3617,130.031,108.956,401.934,111.977,-0.50367,-0.149806,-0.411868,-0.0735004
v2217,13071,1.44691,68.3267,68.3633,156.189,107.947,433.224,86.5952,0.329407,0.709959,-1.40689,-0.0704439
v2218,9469.01,1.08647,59.1157,56.372,118.977,109.507,364.392,98.3888,-1.12651,-0.620404,0.128963,0.336942
v2219,9035.02,1.18211,57.9549,51.1051,120.914,102.286,364.775,144.301,-1.2433,-0.0860959,-0.240626,-0.44515
v222,7049.59,1.09184,47.7952,55.2264,101.657,93.1066,325.414,152.909,-2.11264,-0.409126,-0.0669413,0.349977
v2220,11445.2,1.16419,59.6583,66.195,135.009,115.968,404.037,105.292,-0.350059,-0.281042,-0.700867,-0.525087
v2221,11072.7,1.0961,62.0237,61.2313,126.492,115.402,396.069,108.579,-0.536828,-0.697569,-0.247206,-0.437321
v2222,12606.3,1.07882,63.3436,69.0404,134.013,124.222,417.848,91.2175,-0.0180422,-0.850196,0.0242829,0.303178
v2223,10968.6,1.06504,62.4685,61.3105,125.207,117.561,387.609,97.1033,-0.597693,-0.949824,0.168904,0.1448
v2224,14638.8,1.26299,66.9563,80.5187,157.355,124.589,463.771,134.275,0.735297,0.0178626,-0.778387,-0.280355
v2225,16296.1,1.13125,85.767,72.6282,158.761,140.342,502.58,144.875,1.17354,-0.723401,-0.22222,0.21594
v2226,11659.2,1.29231,68.1498,56.9945,140.282,108.551,412.326,88.8754,-0.238381,0.383561,-0.415794,-0.657446
v2227,13190.6,1.06286,65.8461,67.8626,135.424,127.415,430.909,103.285,0.15354,-1.07203,0.18809,-0.0308419
v2228,15313.7,1.10304,83.7046,78.2246,170.556,154.624,597.229,134.656,0.826799,1.2513,3.64659,-2.59309
v2229,6032.57,1.09467,51.3664,45.0478,96.5288,88.1811,308.098,185.452,-2.56422,-0.179356,-0.444947,-0.213921
v223,12646.9,1.07821,66.931,68.0296,131.416,121.883,420.087,119.194,-0.00896034,-0.869524,0.104852,-0.00408412
v2230,10465.1,1.3381,63.8224,55.0966,137.16,102.504,393.589,111.499,-0.675221,0.18329,-0.999393,-0.429682
v2231,10175,1.07258,61.8355,61.1476,119.887,111.774,384.862,110.436,-0.856541,-0.636912,-0.038551,0.56355
v2232,13723.8,1.1283,74.0645,66.2467,142.915,126.664,434.269,105.276,0.376004,-0.654914,-0.185095,0.190682
v2233,10970.6,1.06431,64.0911,59.075,129.307,121.494,400.673,110.017,-0.561213,-0.603614,0.144924,-0.729734
v2234,11163.5,1.58243,50.9612,81.6036,154.554,97.669,413.199,73.2938,-0.23818,1.20513,-1.60899,-0.0751674
v2235,10388.9,1.06163,61.5469,58.6983,120.421,113.431,381.717,93.1332,-0.805017,-0.880216,0.0899823,0.324461
v2236,8289.86,1.37215,61.5868,59.194,121.13,88.2769,370.957,161.601,-1.44043,0.755184,-1.09155,-0.65759
v2237,12324.3,1.05076,68.0829,61.805,132.071,125.69,413.678,83.7447,-0.124081,-0.918741,0.219673,-0.550951
v2238,18729.7,1.50412,85.0163,81.0271,192.714,128.124,535.404,87.9948,2.1576,1.37703,-1.48649,-0.229429
v2239,12666.8,1.07186,63.0916,67.8768,132.572,123.684,417.909,93.7324,0.0018308,-0.878067,-0.0750049,-0.0889198
v224,12286,1.14922,70.4256,64.2543,134.84,117.332,415.91,125.415,-0.086664,-0.477076,-0.244565,-0.145448
v2240,14078.7,1.19845,76.4358,66.3602,151.95,126.789,448.847,124.845,0.521557,-0.336433,-0.513258,-0.452668
v2241,12293.9,1.19902,60.4415,70.4533,141.061,117.647,419.814,79.3751,-0.0368923,-0.113799,-0.730851,-0.000919043
v2242,10359.7,1.08772,58.7937,60.9242,120.898,111.148,375.99,80.7359,-0.795365,-0.730407,-0.152675,-0.00721292
v2243,14080.3,1.22804,70.4723,69.3597,147.159,119.833,438.142,81.0141,0.513008,-0.449755,-0.790067,-0.308214
v2244,8970.42,1.13189,58.27,58.9531,117.785,104.061,386.687,133.28,-1.27742,0.714055,0.877399,-1.04912
v2245,12694.1,1.20189,60.8988,70.8351,141.598,117.813,418.32,92.932,0.0706182,-0.288698,-0.462629,-0.302445
v2246,8105.03,1.09011,51.7555,55.6271,109.036,100.023,339.995,128.493,-1.66513,-0.495736,-0.209808,0.188722
v2247,8391.7,1.33025,60.7939,49.2308,122.502,92.0898,354.688,105.857,-1.44372,0.317146,-0.923912,0.492503
v2248,14466.3,1.06456,64.8608,72.8246,145.076,136.278,456.109,101.199,0.599601,-0.739453,0.110233,0.466545
v2249,9565.71,1.04471,57.5979,56.0812,114.156,109.271,372.121,120.243,-1.11317,-0.862755,0.0145401,0.0290876
v225,9265.23,1.00764,56.3752,55.7374,111.252,110.409,364.418,122.211,-1.22288,-0.770184,0.306801,-0.0727665
v2250,8748.13,1.08261,54.9978,57.182,112.117,103.562,358.639,139.566,-1.40097,-0.382094,0.202344,0.0934348
v2251,9657.29,1.01116,58.9456,56.6941,112.156,110.918,367.549,106.437,-1.07506,-0.84172,0.0897265,-0.208985
v2252,11254.2,1.07726,63.5639,58.4662,126.045,117.005,401.095,130.46,-0.480222,-0.776089,-0.0338082,0.176126
v2253,10164.5,1.16062,55.6749,63.1177,124.209,107.019,380.106,123.293,-0.848846,-0.49743,-0.295951,0.18812
v2254,15084.7,1.09369,74.2964,69.9648,145.566,133.096,454.854,116.935,0.76315,-1.07905,-0.151676,-0.0388899
v2255,10940.2,1.0805,58.0193,61.4908,125.809,116.435,388.097,109.679,-0.592734,-0.834847,-0.169699,0.297097
v2256,12657.4,1.06673,66.5169,65.6703,132.248,123.975,418.238,90.3906,-0.00442746,-0.938095,0.153374,0.173676
v2257,11949.5,1.23163,64.1226,72.0036,136.669,110.966,421.111,130.193,-0.186889,-0.354263,-0.616837,-0.90866
v2258,11463.6,1.02532,64.9735,59.1965,124.367,121.296,413.247,128.584,-0.418548,-0.821456,0.540994,-0.0903803
v2259,12806.1,1.15312,69.686,70.3133,140.115,121.509,435.983,127.652,0.103738,-0.205121,-0.0798703,-0.0326105
v226,15005.8,1.15524,72.7503,77.086,156.357,135.346,505.097,145.492,0.821492,0.841394,1.52446,1.9381
v2260,13454.7,1.03402,69.5345,68.3337,134.208,129.792,437.381,127.81,0.227949,-1.0924,0.530758,-0.689341
v2261,9236.86,1.02303,55.1695,57.7729,111.699,109.184,365.635,106.849,-1.23858,-0.81304,0.253688,-0.107367
v2262,17432.6,1.26294,97.3088,75.2902,182.793,144.737,543.364,72.0201,1.65114,1.68883,1.68178,1.11729
v2263,9166.15,1.22563,64.0019,54.4954,122.725,100.132,372.741,156.169,-1.19049,-0.103639,-0.570349,-0.0300349
v2264,11451.4,1.22915,73.4907,76.2561,142.742,116.13,470.56,108.468,-0.245125,0.485547,0.0258588,0.695564
v2265,11258.6,1.23123,61.7534,63.0934,141.274,114.743,429.542,117.464,-0.353452,0.928453,0.495812,1.08566
v2266,5144.81,1.09421,40.9287,46.3171,85.9478,78.5475,282.548,130.304,-3.01272,-0.0434264,0.171847,0.692363
v2267,6451.45,2.01997,70.0396,45.2748,147.196,72.8702,388.1,365.555,-1.87135,2.70223,-1.81891,-0.0527488
v2268,14720.5,1.20726,76.4683,67.3777,152.604,126.405,458.464,134.949,0.714899,-0.403279,-0.444197,-0.480629
v2269,17267.2,1.16978,81.1503,70.7361,162.221,138.676,499.865,81.3241,1.4811,-0.367233,0.150595,-0.053564
v227,8570.29,1.14645,58.751,53.9872,116.28,101.426,358.166,122.854,-1.43669,-0.209765,-0.315476,0.271023
v2270,15287.4,1.30332,65.2412,80.7423,161.431,123.862,465.264,101.467,0.960248,0.0726354,-1.12475,-0.54254
v2271,14080.1,1.07589,72.2437,66.1637,141.041,131.092,437.537,86.9806,0.455087,-1.00776,-0.0436099,0.00656597
v2272,11360.2,1.1324,60.0674,62.1421,131.471,116.099,403.162,127.285,-0.419662,-0.583875,-0.253471,0.210923
v2273,12862.1,1.07389,65.969,68.8439,133.528,124.341,425.728,130.138,0.0552132,-0.97535,0.0156615,-0.216851
v2274,11863.7,1.01687,69.3958,69.3155,132.901,130.695,424.119,101.348,-0.264748,-0.837969,0.424156,0.595828
v2275,9062.29,1.06854,54.6444,55.7939,113.637,106.348,357.304,93.9998,-1.29283,-0.678583,-0.0884592,0.146193
v2276,16335.7,1.19412,70.2763,84.0397,163.125,136.607,486.808,92.6063,1.17971,-0.613746,-0.389731,-0.48958
v2277,8931.57,1.20362,57.2536,49.6169,127.769,106.154,415.083,115.841,-1.33291,1.58599,2.1751,0.230835
v2278,9390.76,1.16448,59.4302,52.7413,119.402,102.537,370.339,146.335,-1.13298,-0.339687,-0.354677,-0.203012
v2279,12960.4,1.12463,72.2027,68.1901,138.837,123.451,433.525,128.805,0.133489,-0.584717,-0.268254,-0.244559
v228,11012.1,1.13976,62.5475,60.569,128.603,112.833,403.719,145.148,-0.534151,-0.475456,-0.399946,-0.185502
v2280,11227.9,1.0717,64.5805,62.4769,125.289,116.907,398.942,134.127,-0.483539,-0.68563,0.0381141,-0.150717
v2281,12188.1,1.03602,63.9925,64.8358,131.761,127.179,433.587,137.68,-0.172107,-0.876402,0.459414,-0.136563
v2282,13077.1,1.17001,67.8175,69.3395,139.43,119.17,439.702,130.231,0.16191,-0.634035,-0.32633,-0.37076
v2283,14998.7,0.981155,80.206,71.0059,159.316,162.376,548.678,101.722,0.836534,0.623651,3.93527,-0.461018
v2284,9867.45,1.16305,57.8398,58.3838,124.246,106.828,373.502,110.701,-0.920544,-0.14874,-0.370314,-0.263858
v2285,11945.6,1.0962,66.7895,61.5897,131.933,120.354,418.776,97.0113,-0.25286,-0.313899,0.783085,-0.599376
v2286,8296.97,1.44284,56.6273,61.1257,130.888,90.7154,391.173,140.462,-1.40707,1.44581,-0.508545,-0.937268
v2287,14015.4,1.06893,73.4477,74.3314,144.903,135.559,478.472,125.321,0.469711,0.224649,1.98802,0.00311055
v2288,9780.88,1.39441,61.9257,71.5451,139.339,99.9267,407.432,94.3004,-0.858701,0.764267,-0.72676,-1.47676
v2289,8041.73,1.15039,46.3327,59.0185,126.763,110.192,424.583,144.28,-1.616,1.18639,1.52165,1.87599
v229,14155.4,1.08997,70.1175,71.4853,139.024,127.548,444.305,107.583,0.484969,-0.927292,-0.0716801,0.22075
v2290,10823.4,1.27149,70.1546,64.3727,139.962,110.077,417.749,105.76,-0.452642,0.900171,-0.326067,0.0485137
v2291,12675.9,1.02048,63.13,69.8561,133.156,130.483,437.459,109.435,-0.0133253,-1.02189,0.209922,-0.00804617
v2292,12712.4,1.0457,63.488,63.932,131.791,126.031,428.239,102.181,-0.0109939,-1.12431,0.464076,-0.50105
v2293,12185.9,1.09779,65.4151,66.8164,135.599,123.52,426.395,111.85,-0.161548,-0.843801,-0.0827405,0.039141
v2294,10803.9,1.02902,61.2268,59.4983,122.021,118.58,393.368,117.481,-0.65477,-0.952837,0.0772848,-0.247463
v2295,12445.6,1.09765,65.0831,69.3048,136.42,124.284,425.833,145.37,-0.0571097,-0.727177,-0.288753,-0.185965
v2296,9177.69,1.12028,63.8628,47.5773,128.14,114.383,445.911,128.71,-1.22161,0.980686,2.20201,-2.15114
v2297,11985.5,1.03906,66.4087,64.3605,127.844,123.039,408.435,95.0574,-0.233753,-0.886221,0.189006,-0.393541
v2298,11607.3,1.08778,65.0349,62.8555,129.568,119.113,404.144,103.931,-0.345799,-0.699327,-0.0478596,0.0928433
v2299,9830.64,1.71181,66.9615,66.8836,152.679,89.1916,444.029,169.428,-0.764129,2.24603,-2.0441,0.598762
v23,10387.7,1.08936,62.675,59.3407,122.024,112.015,384.121,121.089,-0.777862,-0.63717,-0.160434,-0.109885
v230,14133.5,1.01751,69.8648,71.2687,137.049,134.69,448.984,105.317,0.441451,-1.25753,0.365031,-0.0951657
v2300,9653.92,1.25155,64.4657,54.9152,129.886,103.78,382.365,112.903,-0.985932,0.0206519,-0.598569,0.0248156
v2301,8366.31,1.3958,58.7626,55.8352,123.453,88.4465,360.772,109.571,-1.41049,0.713795,-1.23614,0.286573
v2302,10061.4,1.16387,52.4712,64.1558,132.398,113.756,401.071,157.386,-0.769845,0.631385,-0.0646349,0.368391
v2303,10563.8,1.04967,61.013,61.6361,119.745,114.079,383.078,101.487,-0.731109,-0.78704,0.00141585,-0.0789675
v2304,11625.4,1.26543,62.6055,67.8515,140.452,110.991,417.02,152.494,-0.270519,-0.0243675,-0.537672,-0.0950977
v2305,9818.34,1.02386,61.0045,60.4954,112.867,110.236,384.984,178.197,-1.02123,-0.86744,0.379088,0.24072
v2306,11044.1,1.18548,57.6586,64.9894,132.573,111.831,398.26,85.5609,-0.514131,-0.385825,-0.541792,0.119216
v2307,12072.7,1.25141,61.5139,78.906,150.047,119.902,450.512,118.802,-0.052954,0.421591,-0.967831,-0.419625
v2308,15572.7,1.04259,74.3632,70.8739,146.837,140.839,468.061,104.931,0.890455,-1.2065,0.36198,0.00960407
v2309,15041.3,1.10359,90.319,83.7664,171.623,155.513,649.727,276.901,0.948566,0.373847,2.00062,-2.77541
v231,11449,1.17585,67.2287,57.0505,134.36,114.266,400.341,94.4005,-0.355113,-0.34324,-0.629881,0.18512
v2310,11661.9,1.10277,59.9134,65.171,130.988,118.78,410.494,130.426,-0.331998,-0.710906,-0.113204,0.127251
v2311,13125.5,1.18954,73.016,66.5238,142.679,119.944,430.984,92.3423,0.214304,-0.458116,-0.480209,0.178231
v2312,11220.1,1.41717,74.3467,53.4064,149.118,105.222,415.62,147.15,-0.285803,0.731014,-1.34236,0.554034
v2313,12784.9,1.08446,69.8602,65.3435,135.881,125.298,438.991,119.948,0.0473541,-0.892918,-0.143891,-0.113613
v2314,14673.5,1.19498,82.5585,86.0932,159.285,133.296,589.811,171.817,0.534853,2.44655,2.72248,2.03981
v2315,12154.5,1.30968,63.6118,68.5999,144.331,110.203,419.844,101.141,-0.0490591,0.296547,-0.930542,-0.302213
v2316,13091.3,1.209,74.3094,65.7651,150.043,124.105,453.629,97.5917,0.221381,0.300133,0.727398,0.449189
v2317,10488,1.09106,58.2535,63.6518,125.073,114.634,395.807,139.962,-0.703105,-0.177066,0.224909,0.139915
v2318,13668.7,1.3956,94.6646,64.949,184.787,132.407,571.305,131.224,0.574891,2.15693,0.891341,0.121766
v2319,14829.3,1.05952,68.1896,74.1805,145.235,137.077,463.834,98.0653,0.695509,-0.825152,0.269536,-0.291787
v232,11213.4,1.33809,60.8101,67.0885,137.605,102.836,409.235,96.5116,-0.371724,0.419535,-0.8951,-0.488505
v2320,12257.5,1.13373,63.0093,66.661,134.19,118.361,410.084,90.2473,-0.113984,-0.670932,-0.324442,-0.184978
v2321,8357.01,1.36315,49.9613,62.0222,131.877,96.7443,398.002,377.42,-1.35742,1.63589,0.180407,-0.354343
v2322,14769.4,1.15424,66.342,76.398,149.151,129.22,453.04,110.287,0.719483,-0.559566,-0.426083,-0.200095
v2323,10574.6,1.21536,66.17,55.2326,131.951,108.569,405.26,134.701,-0.64027,-0.021687,-0.592405,-0.295193
v2324,14872.8,1.12911,70.2076,78.2111,153.788,136.203,507.426,107.288,0.670363,0.387258,1.77628,2.11807
v2325,13276,1.05094,69.0027,70.5714,138.592,131.875,448.932,126.777,0.183519,-0.993456,0.393688,-0.29797
v2326,12275.9,1.10986,67.7123,65.321,132.617,119.49,418.505,129.72,-0.0949082,-0.551081,-0.10655,0.220641
v2327,10568.8,1.08881,59.0755,60.5331,126.018,115.74,386.586,103.303,-0.715499,-0.676855,0.0400809,0.42097
v2328,12249.4,1.08401,62.6706,64.3735,133.246,122.92,425.706,112.198,-0.158207,-0.781683,0.404966,-0.541589
v2329,10933.5,1.05317,62.4874,64.1494,124.954,118.646,399.973,120.33,-0.59629,-0.886201,0.131596,0.321939
v233,14746.7,1.30109,58.3787,82.5804,160.548,123.395,455.763,77.3088,0.818315,0.138452,-1.18858,0.671955
v2330,14298.4,1.1286,67.7816,73.2935,144.918,128.405,445.553,81.428,0.548115,-0.7352,-0.153687,-0.148625
v2331,14725.2,1.05874,72.6223,75.3933,141.811,133.943,450.352,109.632,0.642783,-1.14644,0.102363,0.0108983
v2332,11264.3,1.25941,70.0921,57.8758,141.513,112.365,443.985,136.058,-0.363219,0.861721,0.525177,-0.527851
v2333,15099.3,1.05095,70.6576,72.9357,144.819,137.799,456.011,108.4,0.756072,-1.16777,-0.031231,-0.166633
v2334,14790.1,1.19463,73.0314,70.6333,153.804,128.746,475.858,101.29,0.713444,-0.723543,-0.792766,0.0649334
v2335,12588.5,1.13433,63.4827,68.1152,140.028,123.446,436.343,89.1153,0.0179969,-0.313818,0.117759,-0.0351346
v2336,14213.2,1.68546,59.7967,91.792,180.942,107.355,483.802,102.078,0.85913,1.5888,-2.58079,-1.79849
v2337,14724.6,1.11893,72.9553,69.7405,146.549,130.972,451.531,99.049,0.658333,-0.830823,-0.0505693,-0.56931
v2338,15591.4,1.19161,68.9209,77.7531,156.2,131.083,463.809,90.1701,0.992574,-0.288361,-0.467885,-0.637184
v2339,11515.8,1.35771,64.0729,70.8913,154.49,113.787,493.244,276.342,-0.222449,1.08314,0.0387202,-1.83457
v234,15189.7,1.18501,79.0535,67.1973,151.103,127.512,462.531,95.9391,0.863751,-0.332832,-0.408794,-0.412404
v2340,11504,1.18992,58.2009,68.1559,135.545,113.911,400.784,85.8364,-0.332349,-0.264495,-0.589092,-0.0912947
v2341,15404.2,1.07194,66.8994,74.0322,149.63,139.588,459.837,74.6483,0.863627,-0.984055,0.04439,-0.585097
v2342,15348.3,1.09167,71.5763,78.0918,150.868,138.199,474.524,105.568,0.871665,-0.778317,-0.186,-0.44204
v2343,20419.9,1.12501,90.5018,78.1164,174.153,154.801,531.912,92.3584,2.29671,-1.00636,-0.409807,0.156218
v2344,11995.5,1.06886,69.5382,68.1381,133.599,124.992,446.605,201.911,-0.206103,0.30791,1.45022,-0.318571
v2345,12246.4,1.1144,64.2033,68.9484,136.672,122.642,428.196,126.72,-0.102947,-0.4741,0.163872,0.0973478
v2346,15594.6,1.31056,75.9167,74.7295,169.925,129.659,483.481,122.473,1.09635,0.317723,-0.92968,0.135674
v2347,10966.4,1.14053,63.3652,57.1478,128.171,112.379,397.511,115.605,-0.546996,-0.403017,-0.16161,-0.29921
v2348,16273.3,1.2725,88.8264,73.7043,170.059,133.642,508.925,95.4443,1.29234,0.298831,-0.236954,0.101489
v2349,15136.5,1.34904,69.861,71.9558,167.618,124.25,490.452,178.644,0.882547,1.15126,0.1497,-1.77019
v235,13365,1.07812,72.7499,70.2885,137.195,127.254,456.555,115.012,0.241844,-0.871053,0.50842,0.95956
v2350,9407.89,1.11005,56.2427,61.4955,121.715,109.647,372.275,111.338,-1.15289,-0.627472,-0.173353,-0.153782
v2351,16190.9,1.31615,84.936,68.0108,171.68,130.441,476.446,77.4167,1.24234,0.0757311,-1.22892,0.171409
v2352,8584.41,1.37005,70.6433,51.1422,128.471,93.7711,409.15,156.76,-1.20982,0.832861,-1.2753,-0.827939
v2353,9669.9,1.19362,56.9542,61.378,128.204,107.408,391.963,82.3211,-0.961069,0.0990671,-0.437066,-0.131357
v2354,12861.7,1.28209,60.6778,74.1733,148.14,115.546,426.504,94.1069,0.158376,-0.0971844,-0.760684,0.318584
v2355,15122.8,1.70696,87.088,64.5925,183.116,107.276,498.375,110.268,1.21153,2.0188,-2.72616,-1.21162
v2356,9798.91,1.34571,65.9934,53.3818,136.525,101.452,396.45,106.596,-0.777105,1.21296,-0.141467,-0.123197
v2357,11165.8,1.6574,83.3276,53.7335,165.198,99.6731,422.258,112.81,-0.172554,1.31601,-2.15883,0.180485
v2358,16926.7,1.04543,81.7389,75.7856,158.462,151.576,501.464,598.515,1.34025,-0.525505,1.15236,-1.44472
v2359,11690.2,1.0071,60.806,63.0512,127.071,126.176,412.143,115.422,-0.347933,-0.896715,0.58438,-0.350024
v236,17823.5,1.13166,76.9078,81.5713,165.041,145.84,516.559,127.605,1.58881,-0.868303,-0.023714,-0.106202
v2360,15123.3,1.05516,77.8856,73.9768,148.986,141.197,461.58,102.374,0.775823,-1.02759,0.222096,0.203369
v2361,7430.22,1.1735,55.6731,46.7039,109.666,93.4517,331.94,116.689,-1.91632,-0.09529,-0.38545,-0.222264
v2362,11410,1.04847,62.614,62.6118,127.516,121.621,398.829,95.4162,-0.431814,-0.880422,0.0732248,0.133194
v2363,7674.2,1.26017,52.4869,52.6328,111.67,88.615,334.098,107.295,-1.78294,0.13397,-0.631819,-0.14082
v2364,17291.3,1.14076,80.9678,65.5757,161.359,141.449,504.004,116.946,1.50458,-0.175345,0.235251,-0.0286125
v2365,12646.2,1.2081,73.1684,62.9875,143.107,118.457,428.452,125.816,0.0797571,-0.0957853,-0.56438,-0.420737
v2366,18444.3,1.22423,115.289,102.125,206.516,168.691,760.217,107.643,2.16986,1.66905,-0.935958,1.08471
v2367,12495.4,1.00252,66.37,66.9522,128.609,128.286,428.096,125.231,-0.0913751,-1.00735,0.891253,0.484137
v2368,13475.7,1.43167,73.3525,73.2687,164.75,115.076,458.242,75.6632,0.542724,1.67042,-0.997082,-0.973384
v2369,12923,1.10443,64.6494,67.3561,138.283,125.208,425.938,117.38,0.100858,-0.749877,-0.093041,0.0721712
v237,14929.8,1.34935,86.076,86.251,178.761,132.48,577.564,148.735,0.898761,3.19444,1.6656,0.553118
v2370,15563.9,1.11975,83.6168,73.9063,161.444,144.178,538.669,144.65,0.739824,0.200514,1.59465,-2.93997
v2371,15005.1,1.05646,71.6239,71.3794,144.521,136.798,464.67,106.71,0.737236,-0.951241,0.35609,0.0883364
v2372,15463.3,1.49793,72.1235,93.0609,190.659,127.282,554.04,117.18,1.30887,1.7102,-1.66045,-0.569119
v2373,13081.1,1.15846,63.5804,70.7354,141.036,121.745,434.626,131.662,0.180274,-0.401621,-0.128917,-0.308996
v2374,14050.6,1.18864,74.2855,63.6974,149.129,125.462,441.902,74.9202,0.51087,-0.294735,-0.54116,-1.03069
v2375,10594.4,1.01914,60.5262,60.3742,119.704,117.456,387.648,102.45,-0.71449,-0.687811,0.466187,0.234845
v2376,14408.5,1.0776,72.6291,67.8319,146.231,135.701,454.053,104.406,0.559492,-0.991054,0.0706942,-0.220407
v2377,9683.9,1.1723,57.4762,65.3321,138.519,118.16,466.85,146.563,-1.2145,3.19584,3.15565,-2.88138
v2378,10278.7,1.18627,55.5979,61.1323,127.58,107.547,383.287,134.511,-0.775952,-0.246999,-0.474781,-0.0339254
v2379,10517.2,1.17546,58.9419,67.0304,126.879,107.94,399.108,118.318,-0.678539,-0.278175,-0.565754,0.556959
v238,15942.3,1.10326,73.5696,72.15,150.593,136.498,464.195,86.0252,1.01793,-1.07622,-0.0312495,-0.406825
v2380,10263.1,1.04706,60.3467,56.7942,120.028,114.633,381.896,99.3241,-0.839974,-0.782367,-0.178868,-0.244378
v2381,12168.8,1.18568,59.9212,82.7624,160.182,135.098,564.237,106.889,-0.0208591,2.83569,3.29302,1.94104
v2382,15245.9,1.12556,76.7028,71.1524,153.463,136.344,464.01,95.2956,0.844071,-0.762312,-0.309681,-0.20956
v2383,14162.4,1.36231,63.8744,84.6825,168.456,123.655,506.709,131.426,0.566995,-0.0671632,-1.20168,0.404661
v2384,9507.81,1.043,54.9654,57.281,115.812,111.038,377.585,138.958,-1.12602,-0.71531,0.24578,0.423158
v2385,11802.4,1.05852,65.196,69.2229,131.857,124.568,437.161,114.174,-0.336683,-0.462952,0.547153,-0.118047
v2386,15904.5,1.12972,71.4148,76.3746,155.72,137.839,473.848,87.4982,1.05411,-0.680579,-0.0227572,0.296872
v2387,11851.8,1.57957,80.7936,52.8859,161.391,102.174,428.634,115.189,0.0201438,1.27521,-2.05081,-0.425538
v2388,12861.5,1.08759,63.8061,69.7055,136.407,125.421,421.571,104.131,0.0647101,-0.902154,0.0082638,-0.0318468
v2389,8299.57,1.02787,53.1247,53.546,107.347,104.436,348.082,121.25,-1.61106,-0.769121,0.140505,0.189717
v239,14515.4,1.09508,77.4843,68.2577,151.27,138.136,478.993,113.288,0.507465,-0.140275,1.62608,-2.76147
v2390,12094.2,1.32787,59.8429,72.7537,153.131,115.321,474.627,197.995,-0.207771,1.5793,0.275568,-1.8906
v2391,14450.9,1.04504,72.096,69.2241,139.139,133.142,442.663,95.8032,0.551997,-1.16301,0.192242,-0.244699
v2392,16306.5,1.51664,77.7021,77.401,176.896,116.637,491.775,98.8326,1.38966,1.04853,-1.7716,-0.0981061
v2393,17967,1.01018,79.4106,75.2637,154.602,153.043,499.157,95.3351,1.54744,-1.73585,0.518644,-0.241338
v2394,11544.5,1.09928,66.5228,60.7944,128.523,116.916,406.085,119.026,-0.371538,-0.779281,-0.0630071,-0.212332
v2395,9926.59,1.33198,68.0016,58.3552,133.119,99.9408,388.605,147.229,-0.82439,0.371468,-1.07299,-0.0799637
v2396,10549.7,1.06822,62.0354,60.4799,119.37,111.748,381.492,82.8724,-0.720855,-0.601914,0.0731768,-0.299309
v2397,8816.26,1.20371,59.2009,61.0171,124.567,103.486,395.101,122.778,-1.28006,0.408339,0.221317,-0.434039
v2398,11064.2,1.2491,54.4967,67.5735,133.584,106.944,415.316,122.897,-0.455448,0.0339053,-1.00386,0.0300651
v2399,8005.61,1.04045,56.5707,54.1614,108.085,103.883,340.374,121.004,-1.71967,-0.575144,0.169284,-0.183075
v24,13855.2,1.12321,66.7444,74.1255,142.349,126.734,443.875,89.2061,0.43012,-0.538809,-0.112298,-0.515717
v240,10670.9,1.14477,56.9915,68.2262,130.42,113.927,394.1,121.447,-0.648906,-0.417517,0.0427333,0.671883
v2400,13962,1.43272,75.1822,73.5702,163.913,114.407,468.022,110.099,0.595733,0.435663,-1.75077,-0.903219
v2401,8259.87,1.0573,53.6419,56.4775,119.675,113.19,412.734,103.296,-1.62523,0.863277,2.34336,0.514402
v2402,11279,1.08062,66.4387,74.7421,134.161,124.152,440.602,114.007,-0.302712,0.465478,0.718718,-0.593475
v2403,12019.6,1.06303,62.6978,67.2455,129.707,122.016,407.168,87.6637,-0.205077,-0.73068,0.050003,0.159133
v2404,9532.62,1.07169,63.4504,57.4438,118.521,110.593,382.339,152.274,-1.08142,-0.477419,-0.0948713,-0.141381
v2405,11309.1,1.36641,68.2267,69.8892,144.614,105.835,457.786,112.477,-0.289789,1.5775,0.167716,-0.740446
v2406,15824.3,1.07735,69.2976,76.6756,149.761,139.009,472.032,108.081,1.00103,-0.891741,0.134554,0.0306735
v2407,13701.5,1.51784,75.7697,72.5487,171.084,112.715,471.449,95.5122,0.697685,1.97291,-1.39344,-0.351912
v2408,11873.4,1.18141,65.5053,58.2678,138.677,117.382,426.575,110.858,-0.223971,-0.666436,-0.420313,1.39783
v2409,9697.6,1.11879,56.019,57.8257,119.903,107.171,374.207,114.122,-1.02751,-0.494876,-0.133393,0.385488
v241,15864.2,1.14301,74.5732,73.8897,155.106,135.7,470.534,85.432,1.03005,-0.753857,-0.436737,-0.748659
v2410,5958.18,1.11113,45.5236,48.5647,94.1077,84.6954,301.707,173.861,-2.62039,-0.289382,-0.0850061,-0.0841959
v2411,11314.9,1.13756,67.5131,60.209,134.31,118.068,419.204,118.956,-0.404864,-0.425655,-0.347422,0.727053
