Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
u4365,10505.1,0.990297,67.2073,72.47,140.68,142.059,503.505,125.103,-0.663067,0.651878,3.36474,-2.05053
u4366,11870.3,1.13214,68.3865,58.4812,134.07,118.422,409.978,97.9533,-0.237062,-0.525724,-0.341639,-0.112328
u4367,8270.8,1.6712,53.7912,69.2601,133.792,80.0574,379.423,119.012,-1.25108,1.68759,-1.62121,0.164523
u4368,12095.9,1.13208,67.0454,68.5186,134.856,119.122,426.387,122.446,-0.160116,-0.568418,-0.149064,0.765332
u4369,10472.2,1.39195,51.3142,70.3366,141.49,101.649,427.861,117.566,-0.497473,1.37937,-0.409822,0.820595
u437,13041.6,1.34775,69.2972,76.8253,150.929,111.985,439.555,108.262,0.238886,0.116867,-1.2231,-0.662562
u4370,9445.2,1.12499,61.03,56.6729,117.751,104.669,369.201,97.6232,-1.11972,-0.476689,-0.375157,0.349712
u4371,15703.8,1.07582,75.9066,78.2168,150.673,140.055,483.802,119.912,0.939889,-1.09938,0.726011,0.200321
u4372,15965.5,1.36345,82.0741,68.5158,174.459,127.954,486.095,83.6602,1.22635,0.468842,-0.997867,0.00220038
u4373,12810.8,1.08305,68.7609,62.2675,136.523,126.054,425.493,123.146,0.0538491,-0.862814,-0.00117373,-0.046048
u4374,13156.6,1.26601,70.3923,64.0227,150.337,118.749,447.898,148.202,0.238767,-0.221512,-0.914342,-0.544326
u4375,13177.9,1.03569,66.1029,65.9731,135.485,130.815,435.27,78.5922,0.169078,-0.952145,0.331073,-0.189402
u4376,8457.19,1.11927,51.1485,57.6431,112.233,100.274,347.979,106.437,-1.50297,-0.220592,0.0501359,-0.0977627
u4377,13412.4,1.15933,57.2174,78.6998,152.391,131.448,469.821,106.431,0.359634,0.526134,0.629726,0.370465
u4378,15828.1,1.31458,67.1661,84.8889,167.524,127.435,483.784,109.477,1.11737,0.0418909,-1.20849,-0.444119
u4379,14273.1,1.32956,71.0705,81.0161,166.114,124.939,504.931,139.421,0.698678,1.50312,-0.258853,-1.09413
u438,16405.9,1.11118,77.092,70.7803,157.612,141.843,478.604,104.915,1.20814,-0.599764,-0.0811737,-0.23422
u4380,14145.6,1.04339,68.0127,65.2751,138.843,133.069,440.5,78.6539,0.46779,-0.995643,0.441691,-0.674308
u4381,10323,1.0702,59.443,59.799,119.21,111.391,379.373,101.335,-0.819302,-0.782206,-0.0737745,-0.109812
u4382,13070.9,1.33291,79.4203,65.6093,158.987,119.278,477.897,102.171,0.387955,1.03724,-0.848984,-0.274152
u4383,10558.1,1.09574,62.3539,61.9977,123.578,112.78,386.615,70.6923,-0.677365,-0.212892,0.481409,-0.130143
u4384,12968.3,1.00495,68.8365,68.7607,130.161,129.52,433.928,108.609,0.067197,-1.27353,0.284359,-0.0103211
u4385,13258.6,1.10942,63.7291,68.7103,140.096,126.278,432.176,116.827,0.205409,-0.750854,0.0210118,-0.107014
u4386,11396.8,1.06925,64.8286,64.4072,128.782,120.441,413.95,121.609,-0.434457,-0.618534,0.685286,0.338394
u4387,13008.1,1.17123,71.8392,61.5569,142.396,121.578,423.442,96.0851,0.153794,-0.532364,-0.332084,-0.132654
u4388,10138.6,1.04645,59.1157,56.0866,120.088,114.757,379.182,110.212,-0.890831,-0.825674,0.0675878,-0.0264783
u4389,11571.8,1.25246,72.4604,69.1029,142.716,113.948,444.583,327.091,-0.157457,1.20692,0.361458,-0.152714
u439,11484.6,1.20318,69.6532,58.26,137.333,114.142,409.217,126.275,-0.346786,-0.282207,-0.475296,-0.390137
u4390,11480.4,1.16667,61.0193,72.0127,140.004,120.004,415.98,104.899,-0.335444,-0.187582,-0.100914,0.782684
u4391,10175.8,1.05902,59.0978,61.5445,120.379,113.67,396.153,156.955,-0.881042,-0.84719,0.197371,-0.545625
u4392,13120.1,1.17247,64.3881,70.1207,139.885,119.308,430.263,119.939,0.19472,-0.478303,-0.51436,-0.551392
u4393,13108.4,1.19574,70.8809,66.8893,145.954,122.062,441.808,127.29,0.210878,-0.315393,-0.158161,0.675046
u4394,12949.6,1.05908,65.5036,68.5888,135.117,127.58,421.593,103.778,0.0771065,-1.08826,-0.00750473,0.0982194
u4395,13036,1.13255,68.7439,64.0057,143.701,126.883,435.033,112.712,0.149883,-0.603858,-0.423906,0.715877
u4396,11285.9,1.13255,63.7812,60.8272,131.658,116.249,415.567,111.702,-0.444803,-0.486245,0.051921,-0.289658
u4397,13725.1,1.27666,78.149,83.0785,159.402,124.859,540.882,122.55,0.479835,1.96437,1.61663,0.898256
u4398,7341.54,1.09769,46.7451,50.8253,101.669,92.6215,319.325,89.4468,-1.98513,-0.383774,-0.135738,0.137596
u4399,13000,1.07321,68.8943,67.3207,134.375,125.208,434.472,137.049,0.114659,-0.802083,0.325994,-0.233772
u44,11264.1,1.12591,68.2261,56.6515,133.057,118.177,413.838,135.23,-0.439015,-0.47711,-0.434859,0.0938878
u440,13896.3,1.06114,72.2192,66.2264,139.128,131.112,438.268,119.336,0.382813,-1.01206,0.252394,-0.370392
u4400,11467,1.26107,66.9921,55.115,142.227,112.782,419.011,105.588,-0.22157,0.810448,0.0190225,-0.104144
u4401,14748.8,1.28841,74.3106,83.918,168.389,130.695,536.007,123.229,0.699814,0.906333,0.925015,1.23774
u4402,11863.4,1.07808,62.8947,63.7235,127.943,118.677,409.594,109.844,-0.257078,-0.812922,-0.156318,0.207368
u4403,15234.6,1.09684,74.0463,79.1013,150.648,137.348,462.542,98.2541,0.840629,-0.773488,0.335838,0.451924
u4404,12490.1,1.27605,64.7493,62.6404,146.607,114.892,422.601,104.317,0.0515604,0.183624,-0.43066,-0.171722
u4405,15952.4,1.21246,75.146,73.7321,161.533,133.227,475.902,106.617,1.08736,-0.626246,-0.545639,0.199793
u4406,9266.02,1.04205,59.8051,59.9324,112.861,108.306,373.373,130.79,-1.21315,-0.729276,-0.0514725,-0.0808582
u4407,11258.8,1.1402,66.6118,73.3302,133.616,117.186,438.126,154.812,-0.366491,0.717587,0.622132,-1.81614
u4408,22329.9,1.14122,88.5497,99.2125,199.52,174.831,618.375,80.2439,2.82699,-0.284296,0.87901,0.0757502
u4409,15068.2,1.18346,80.3013,75.6204,157.27,132.89,474.07,90.418,0.841093,-0.0181756,0.385436,-0.157067
u441,19962.7,1.02738,88.1743,84.7317,163.818,159.452,561.05,125.348,2.13366,-0.756227,1.21869,-0.00766105
u4410,14781.7,1.14604,71.7183,72.7131,151.163,131.901,466.294,106.232,0.717162,-0.558518,-0.338031,-0.71955
u4411,10375.2,1.40357,64.5032,61.6003,138.38,98.5918,400.498,150.602,-0.600699,0.748226,-1.46887,0.0205128
u4412,12742.3,1.1959,70.5568,60.8299,144.136,120.525,463.309,130.366,0.13648,0.182699,0.503057,0.332071
u4413,18187.2,1.12413,73.0095,87.1399,166.925,148.492,508.136,78.5384,1.69457,-0.893617,-0.326812,0.899503
u4414,14656.7,1.13533,72.9556,73.5629,147.221,129.672,456.522,84.8237,0.670862,-0.654524,-0.0452165,0.279499
u4415,14723.1,1.05422,72.6851,73.4418,144.849,137.398,450.71,91.5202,0.632976,-1.1769,0.323641,-0.769297
u4416,14688,1.16788,79.461,65.2704,152.511,130.588,457.796,117.159,0.679422,-0.689991,-0.425479,-0.353953
u4417,12590.8,1.09617,66.5617,66.6117,130.711,119.244,425.728,86.4691,-0.0132033,-0.625141,0.275735,0.0030297
u4418,11733.8,1.02297,63.0999,63.4654,126.544,123.702,407.353,127.358,-0.339839,-1.08036,0.217243,-0.262221
u4419,12277.8,1.08834,62.4577,68.6018,134.735,123.798,418.155,110.87,-0.121881,-0.661043,0.159356,-0.558777
u442,12210.9,1.23156,74.0662,57.3611,138.154,112.179,429.664,85.8855,-0.0663394,-0.0410124,-0.170628,-0.425141
u4420,14633.7,1.13983,70.618,71.9531,145.447,127.604,450.621,106.397,0.660908,-0.696948,-0.224387,-0.307369
u4421,13234.8,1.02205,66.5248,67.4166,134.512,131.611,431.335,110.613,0.161934,-1.04759,0.471004,0.122398
u4422,13710.5,1.48799,85.4176,54.8002,163.672,109.995,444.844,78.541,0.570562,0.807598,-1.56357,0.276717
u4423,14615.7,1.10106,75.1952,67.6547,144.918,131.617,447.918,105.669,0.644079,-0.74465,0.0817314,-0.514374
u4424,14936.9,1.59594,88.332,58.2982,176.655,110.69,477.681,100.084,0.987722,1.14356,-2.01481,-0.301561
u4425,9829.54,1.08441,63.4799,59.9164,124.28,114.606,378.121,86.9051,-0.979365,-0.593032,0.0523566,0.309672
u4426,12171.3,1.27345,78.0608,60.8793,150.948,118.534,457.342,132.045,-0.0474119,1.14893,0.617911,1.84497
u4427,13239.2,1.24277,76.102,64.3512,150.102,120.78,452.179,111.621,0.273451,-0.244833,-0.499622,-0.254619
u4428,12400.4,1.10965,63.9961,72.0343,139.462,125.682,425.878,114.725,-0.0370588,-0.392491,-0.50245,-0.207502
u4429,14208.7,1.14692,73.3791,72.4113,146.874,128.06,474.479,123.145,0.622529,0.162091,0.311992,-0.503829
u443,11723.2,1.34129,68.7782,78.041,147.23,109.768,448.811,99.337,-0.0109748,1.95812,0.0964649,-0.548342
u4430,11270.8,1.12477,68.8132,60.4545,132.1,117.447,404.077,130.982,-0.456282,-0.578939,0.0178558,-0.358678
u4431,12894.8,1.27563,81.8155,65.3534,158.534,124.279,492.223,116.423,0.186898,1.89852,1.63642,1.6659
u4432,10803.2,1.21606,64.0415,56.783,131.139,107.839,395.253,129.795,-0.565049,-0.0689976,-0.64667,-0.0682828
u4433,13809.3,1.18545,73.6331,64.7761,146.491,123.574,453.427,117.992,0.426132,-0.44609,-0.284573,-0.280553
u4434,11547.2,1.09315,60.8868,66.7473,130.213,119.117,400.641,102.631,-0.366533,-0.707271,-0.0741142,-0.143496
u4435,12324.3,1.30989,52.2563,74.141,153.374,117.089,440.22,81.8741,0.0741301,1.06084,-0.58773,-0.829246
u4436,14020.8,1.30356,76.5578,67.0613,155.046,118.94,444.112,107.363,0.542177,-0.011842,-0.852094,-0.458793
u4437,17393.1,1.25905,70.4926,90.493,182.348,144.829,607.793,134.773,1.57148,0.648907,0.412814,1.76974
u4438,12155,1.07564,60.9495,65.6506,131.878,122.604,406.9,82.9159,-0.160833,-0.775066,0.0360066,0.0911922
u4439,11920.4,1.08442,67.8962,61.8569,130.943,120.75,408.074,105.904,-0.240786,-0.730716,0.0646662,-0.110991
u444,10635.1,1.37329,73.2285,63.5556,146.7,106.824,415.548,107.748,-0.414779,1.29115,-0.928144,0.420114
u4440,11742.1,1.50641,61.8328,72.8653,154.626,102.646,427.325,99.0527,-0.0268698,1.5986,-1.18165,-0.128333
u4441,8285.49,1.33821,57.964,49.1825,124.7,93.1844,377.012,144.682,-1.49838,0.856574,-0.634261,-1.23067
u4442,10915.8,1.30899,57.0489,67.7008,137.595,105.115,398.477,123.571,-0.480605,0.22976,-1.05294,0.0215148
u4443,12416.2,1.21875,63.1112,69.9243,145.056,119.021,434.5,101.681,0.0311674,0.343542,0.539571,0.635338
u4444,13207,1.06765,71.7132,67.1245,135.548,126.96,431.262,103.17,0.186874,-0.851271,-0.0191404,-0.0313607
u4445,11037.3,1.11755,56.4045,65.5069,129.23,115.636,397.255,76.302,-0.514469,-0.488783,-0.65356,0.0670827
u4446,13848.1,1.31202,78.1181,61.5201,154.213,117.538,447.083,95.7112,0.512599,0.243293,-1.09163,-0.8077
u4447,13415.6,1.18318,76.2953,61.7066,144.719,122.313,430.061,83.3664,0.317663,-0.243276,-0.246037,0.203801
u4448,16544.8,1.29875,74.7194,94.0512,183.765,141.494,571.591,100.846,1.4978,2.37536,0.681914,2.0056
u4449,10185.5,1.0968,60.3983,57.0434,124.797,113.782,401.579,103.766,-0.855686,-0.0317542,0.517854,-0.47078
u445,10572,1.26966,66.9874,55.3716,131.604,103.653,397.659,176.132,-0.638085,-0.0273175,-0.810439,0.116157
u4450,9087.19,1.10017,54.9346,59.7513,114.322,103.913,358.599,111.688,-1.26912,-0.506216,-0.0304025,-0.277039
u4451,10866,1.15887,63.0094,61.7593,130.35,112.48,403.411,108.038,-0.562606,-0.0736887,-0.207949,-0.139243
u4452,8456.59,1.10614,55.2107,55.15,110.257,99.6773,345.915,87.8031,-1.50968,-0.401729,-0.130136,-0.111469
u4453,17715.8,1.37636,92.0979,78.4065,209.825,152.449,622.758,135.246,1.88455,2.03817,0.889066,2.22249
u4454,15233.7,1.20628,78.0894,71.0575,157.264,130.371,481.558,122.32,0.861932,-0.355525,-0.484162,-1.0038
u4455,6860.27,1.16455,50.8713,49.6492,104.616,89.8343,328.761,99.9441,-2.18478,-0.0992393,-0.170421,-0.0181856
u4456,10154.4,1.16344,56.0798,61.1278,124.755,107.229,383.754,147.827,-0.830856,-0.286948,-0.39293,-0.0620176
u4457,10938.5,1.20927,63.827,66.1713,132.564,109.623,406.525,127.189,-0.511346,0.0337254,-0.674432,-1.02919
u4458,12986.9,1.30785,65.218,83.6134,166.211,127.087,514.953,300.93,0.378704,2.61716,1.54239,-0.224941
u4459,13392,1.08385,64.7392,70.9891,139.465,128.676,432.737,115.753,0.247065,-0.838949,0.112836,-0.241778
u446,13313.4,1.79866,50.4619,91.5407,183.189,101.848,464.477,105.983,0.692552,2.08192,-2.60768,0.163084
u4460,17618,1.07477,81.9338,75.0763,160.768,149.584,488.49,90.9189,1.49232,-1.20839,0.190482,-0.756944
u4461,10018.2,1.49485,58.5345,64.4891,138.934,92.9415,386.958,89.9331,-0.715988,0.928262,-1.73729,-0.0687147
u4462,11714.5,1.4096,75.7339,56.4563,152.101,107.904,425.116,116.492,-0.137915,0.56498,-1.06241,-0.222367
u4463,12322.7,1.46307,80.624,55.2466,158.598,108.401,438.857,124.756,0.132031,0.955738,-1.61172,-0.901393
u4464,10786.2,1.15453,56.2135,65.6275,127.903,110.784,393.186,119.952,-0.598807,-0.374516,-0.348728,0.29522
u4465,22102.8,1.37934,83.9678,90.7907,210.515,152.619,671.81,84.1624,2.01517,3.60852,4.24966,-4.21955
u4466,14287.6,1.12236,73.7155,79.6641,149.848,133.511,462.903,111.574,0.579666,-0.508014,0.379455,0.559094
u4467,11521,1.22196,60.4834,68.7034,138.185,113.085,410.463,115.376,-0.313967,-0.0309436,-0.416151,-0.214091
u4468,10054.1,1.11213,55.8493,63.8807,124.877,112.286,379.385,82.2991,-0.880099,-0.440355,-0.374717,0.164766
u4469,10760,1.19187,55.3624,63.7871,134.64,112.965,414.126,130.869,-0.565014,0.218851,0.331982,1.64878
u447,11076.5,1.23929,58.0946,68.7632,135.812,109.589,404.601,114.315,-0.461408,-0.127314,-0.772054,0.408951
u4470,6388.21,1.05317,46.9024,45.2288,96.3712,91.5061,302.906,106.987,-2.42873,-0.514706,-0.0552994,0.170496
u4471,11909.3,1.10426,61.8743,66.0163,131.701,119.266,407.601,115.729,-0.249909,-0.807123,-0.140087,-0.1721
u4472,11407.2,1.05521,62.7511,64.1709,123.478,117.018,403.085,137.96,-0.440395,-0.858344,0.291621,0.105973
u4473,15551.3,1.32583,88.9083,85.5936,178.369,134.533,658.168,196.522,1.01409,0.718177,-1.15245,-4.7127
u4474,15903,1.29975,65.0551,83.1764,164.026,126.198,471.594,100.521,1.15638,0.0721799,-0.949414,0.550749
u4475,10493.3,1.0726,61.8716,56.9607,121.642,113.408,385.862,144.658,-0.756406,-0.765537,-0.00536123,-0.116101
u4476,10195.1,1.0734,59.6427,59.3607,120.143,111.927,381.012,120.049,-0.867277,-0.754029,0.0161,0.0589108
u4477,11339,1.18591,71.7313,71.9324,133.652,112.7,424.299,132.731,-0.342246,0.257878,-0.135246,-0.55347
u4478,11392.5,1.20138,75.9107,61.6023,139.679,116.265,421.715,80.9686,-0.342346,-0.00771023,-0.136057,1.06728
u4479,10645.9,1.0514,66.9493,59.79,124.314,118.236,406.088,142.766,-0.687085,-0.753801,0.030751,0.825401
u448,13104.6,1.0709,65.6449,70.3322,136.451,127.417,430.923,70.1912,0.144693,-0.861358,0.0487563,0.164685
u4480,15584.7,1.15967,77.0321,70.1872,155.937,134.468,462.331,84.196,0.96695,-0.46805,0.0497483,0.00402533
u4481,9062.69,1.09666,53.6424,57.5814,115.004,104.868,352.096,63.4809,-1.2679,-0.435411,-0.17188,-0.0892707
u4482,11878.8,1.48669,75.2473,71.5896,162.699,109.437,495.786,126.784,0.101087,2.93378,0.119291,0.0257147
u4483,8457.28,1.05938,52.2638,54.7279,109.995,103.829,355.656,111.36,-1.52592,-0.575666,-0.00621508,0.288771
u4484,8685.19,1.24673,50.8663,56.9524,118.731,95.2333,354.089,134.739,-1.36259,0.0377476,-0.73895,0.218534
u4485,8896.88,1.06378,56.4191,55.9691,110.868,104.221,357.256,106.348,-1.34833,-0.644622,0.098767,0.501632
u4486,9343.64,1.16232,55.4722,60.7725,119.102,102.469,367.545,114.432,-1.13836,-0.186861,-0.354448,-0.13498
u4487,14127.6,1.80024,87.045,69.45,188.183,104.532,552.26,103.331,1.05715,2.69926,-3.16591,-2.01898
u4488,13518.9,1.16978,62.4076,74.184,145.719,124.569,437.831,89.1103,0.354119,-0.224818,-0.33897,-0.510764
u4489,12207,1.02686,62.3045,62.9372,125.195,121.921,412.417,109.989,-0.169754,-1.03673,0.180883,-0.121472
u449,12975.6,1.09021,69.2379,66.7563,136.915,125.586,427.135,115.924,0.102952,-0.895234,0.0982355,0.0423893
u4490,10968.3,1.11131,60.0662,63.5125,131.9,118.689,405.566,102.029,-0.560606,-0.623286,0.0212115,-0.254818
u4491,8961.36,1.07989,52.6397,58.3112,113.091,104.725,368.726,188.633,-1.30376,-0.340403,-0.0531664,-0.0545602
u4492,10794.3,1.0159,61.7987,61.4428,122.956,121.032,403.334,127.226,-0.656443,-0.969396,0.0580562,0.346514
u4493,10448.3,1.07917,58.0895,60.201,124.919,115.755,396.856,128.645,-0.765945,-0.661343,0.123702,0.222704
u4494,14084.4,1.04728,67.0248,69.3324,138.625,132.366,442.23,105.812,0.438661,-1.15273,0.076862,-0.204781
u4495,13190.4,1.08128,67.9162,63.9446,137.097,126.792,426.681,114.136,0.164791,-0.989739,-0.0724279,-0.233448
u4496,13875,1.06156,71.9055,69.1661,140.577,132.425,445.241,121.876,0.401465,-0.779084,0.500357,0.278217
u4497,15973.2,1.08028,79.3088,73.5809,150.822,139.614,487.508,95.3844,1.04739,-0.849651,0.189135,-0.304615
u4498,13903.1,1.50656,88.325,56.5969,169.729,112.66,462.583,117.185,0.706332,1.32442,-1.73788,0.0362228
u4499,9109.28,1.03359,56.5024,57.9849,111.82,108.185,358.326,108.294,-1.28281,-0.805965,-0.0674878,-0.468513
u45,7389.65,1.17277,59.4091,51.2506,109.025,92.9636,333.533,111.88,-1.92104,-0.0868044,-0.384592,-0.578993
u450,18333.9,1.50839,82.31,91.0253,187.989,124.629,530.744,85.2413,2.01552,1.13032,-2.39642,-0.754158
u4500,14115.9,1.08424,72.6422,66.8668,142.125,131.083,437.119,94.1469,0.466943,-0.995695,-0.102745,-0.19466
u4501,17430.3,1.09276,76.5564,81.3278,155.603,142.395,491.762,102.643,1.45475,-1.0629,0.221076,0.203069
u4502,14490.1,1.03253,68.846,72.6037,137.792,133.451,448.32,88.2988,0.579871,-0.961198,0.314802,-0.291454
u4503,12700.6,1.15686,66.1101,67.9905,138.139,119.409,427.201,118.076,0.0565371,-0.489246,-0.594567,-0.41991
u4504,14053.8,1.07791,65.8807,74.2126,141.907,131.65,448.386,104.089,0.446548,-1.03073,0.0308812,0.316829
u4505,11429.5,1.23308,68.7658,66.5439,136.107,110.379,420.632,100.322,-0.295039,0.291257,-0.27868,-0.117477
u4506,11457.2,1.05948,62.8539,62.1799,129.46,122.193,407.923,144.649,-0.403828,-0.780392,0.125377,0.208928
u4507,12236.2,1.36117,63.7299,79.0466,157.855,115.97,519.635,131.303,0.106712,2.13538,0.259659,1.75568
u4508,8615.03,1.06316,59.7467,52.4909,112.191,105.526,352.396,116.865,-1.45541,-0.553875,-0.0899343,0.497843
u4509,13259.3,1.51078,67.5324,78.427,159.692,105.701,446.594,105.365,0.431338,1.02891,-1.75427,-0.61243
u451,13835.2,1.49015,84.6573,62.9615,175.143,117.534,498.28,111.901,0.76426,1.94105,-0.729213,-1.37301
u4510,15882.8,1.41657,84.6834,66.28,172.514,121.783,480.861,69.2435,1.18267,0.502352,-1.39092,-0.457295
u4511,17199.1,1.32003,93.9579,58.9988,186.489,141.276,582.29,100.781,1.48673,2.23776,1.49764,-0.119985
u4512,19669.5,1.10067,87.3369,75.7895,212.451,193.019,711.843,95.2403,2.4291,2.19249,0.793568,3.59178
u4513,11298.5,1.14152,65.4202,60.0597,131.026,114.782,397.45,75.582,-0.434164,-0.493017,-0.296534,-0.0680728
u4514,14824.3,1.29425,93.3047,74.3928,172.335,133.154,582.245,156.126,0.839606,1.97609,1.74626,2.27285
u4515,10392.4,1.11846,57.7346,62.7599,124.837,111.614,382.701,120.744,-0.777086,-0.652668,-0.179994,0.0643178
u4516,14021.2,1.25597,68.1269,77.0674,149.782,119.256,446.844,113.429,0.50568,-0.345984,-0.686102,-0.541773
u4517,11433.4,1.12578,68.0148,59.8604,135.224,120.116,414.652,116.211,-0.349847,-0.00933394,0.699974,0.729215
u4518,12731.6,1.00961,68.3308,66.515,132.544,131.282,428.624,149.643,0.0010642,-1.14178,0.270185,-0.30766
u4519,8182.14,1.17644,53.9142,62.6203,116.734,99.226,365.835,111.664,-1.57219,0.361946,0.374736,-0.0261948
u452,13768.3,1.24299,75.5575,73.1799,145.57,117.112,441.921,93.5603,0.472982,0.0337234,-0.59543,-0.503123
u4520,12552.3,1.08633,64.2649,62.7159,138.864,127.829,422.833,75.485,-0.0369201,-0.868428,0.161022,-0.0670931
u4521,10884.4,1.08581,57.6364,64.1021,128.078,117.956,403.334,136.782,-0.584936,-0.415693,0.251233,0.106386
u4522,8553.94,1.04923,52.2175,54.5682,108.486,103.395,355.003,130.858,-1.49096,-0.642229,-0.0459774,0.409279
u4523,13979.4,1.0127,73.8068,69.4782,138.186,136.454,441.249,113.136,0.413357,-1.06176,0.799699,0.0623048
u4524,9851.3,1.13631,61.6607,55.1374,122.178,107.522,370.21,113.719,-0.953112,-0.322934,-0.258718,-0.201028
u4525,20338.2,1.1257,85.1103,82.6496,169.577,150.642,525.105,70.1312,2.26291,-1.04011,-0.219578,-0.357587
u4526,9755.43,1.15859,54.122,61.2798,123.474,106.572,395.553,133.088,-0.982575,-0.167823,-0.171897,-0.462464
u4527,11316.2,1.04588,65.7804,65.0884,126.882,121.315,423.717,121.688,-0.491742,-0.952625,0.338094,-0.645321
u4528,12017.4,1.1429,63.9959,72.0607,141.919,124.174,419.565,112.662,-0.177424,-0.623042,-0.0932476,0.375009
u4529,15716.3,1.06459,72.0446,76.3666,147.142,138.215,462.383,90.9937,0.950964,-1.11553,0.0985049,-0.246193
u453,12498.1,1.08549,72.1629,65.6378,134.455,123.865,429.344,122.825,-0.045579,-0.811818,-0.15042,0.0967057
u4530,6902.43,1.14131,51.1556,44.5264,103.481,90.6685,315.891,97.7472,-2.14662,-0.107335,-0.428791,0.290517
u4531,13312.1,1.12941,63.2966,71.4826,143.491,127.049,428.418,83.2398,0.239407,-0.662358,-0.167784,0.072826
u4532,14156.4,1.08103,69.123,68.2981,140.395,129.872,442.516,99.474,0.487967,-0.837579,0.104569,-0.443733
u4533,13946.1,1.12907,70.27,67.0669,143.733,127.302,438.756,97.5543,0.42113,-0.755907,0.00124212,-0.460927
u4534,12786.9,1.18312,66.5568,69.29,147.784,124.91,457.816,151.036,0.149638,0.352023,0.358982,-1.02315
u4535,12622.2,1.60343,54.7565,82.6981,163.704,102.097,468.63,121.394,0.308579,1.4247,-2.457,-0.390949
u4536,12993.3,1.29636,64.9727,70.8278,149.254,115.133,431.099,94.6858,0.232301,0.195535,-0.934161,-0.313903
u4537,6637.21,1.33228,51.098,65.5559,118.389,88.8619,379.616,510.228,-2.1414,1.51637,-0.0295113,0.050015
u4538,11332.8,1.32357,63.3889,71.3543,152.526,115.238,510.429,199.193,-0.450276,2.29253,0.349108,1.73502
u4539,8425.72,1.07995,55.0155,53.3315,114.78,106.283,367.303,113.831,-1.53925,-0.448946,0.0333822,-0.262901
u454,11616.4,1.11896,61.6159,65.2185,131.749,117.742,409.411,107.999,-0.331799,-0.640276,-0.230063,-0.322036
u4540,13207.5,1.07425,65.4412,69.5121,136.367,126.941,426.979,98.4192,0.185935,-0.83278,-0.113112,-0.115069
u4541,7454.94,1.19267,51.7287,48.7038,109.083,91.4613,330.245,122.93,-1.92046,-0.148564,-0.329274,0.0678407
u4542,15527.2,1.04596,71.125,72.7205,144.052,137.723,458.486,80.0272,0.879254,-1.27345,0.0250251,0.0942015
u4543,10229.5,1.04267,61.0632,60.0354,119.841,114.936,392.103,150.68,-0.874749,-0.841409,0.477624,-0.249593
u4544,10969.2,1.10295,59.8123,63.4672,127.251,115.373,402.435,139.3,-0.574553,-0.754065,-0.291362,-0.276956
u4545,13677.5,1.15463,72.527,65.2306,146.59,126.959,436.324,103.898,0.367807,-0.51764,-0.0292343,-0.186237
u4546,10777.7,1.5417,79.8384,54.1487,155.147,100.634,415.283,132.596,-0.386541,1.15631,-1.90239,-0.322139
u4547,18448,1.11856,82.462,92.518,180.007,160.927,585.415,233.048,1.74035,0.682909,2.61524,2.09909
u4548,11645.5,1.55993,69.591,68.9242,167.299,107.248,464.549,123.773,0.110171,2.46051,-0.651781,-0.408059
u4549,15314,1.13948,80.5698,75.0612,168.529,147.9,561.643,242.479,0.97902,0.646381,1.20804,1.75044
u455,9068.3,1.08863,53.2176,58.2898,113.839,104.57,356.915,120.587,-1.27827,-0.557066,-0.122113,0.281675
u4550,5467.18,1.0464,43.5797,42.5913,86.6239,82.7829,288.897,207.117,-2.8748,-0.243686,0.305883,0.431162
u4551,11487.3,1.13893,60.56,65.762,130.393,114.487,402.885,101.946,-0.36135,-0.445979,-0.330977,0.0722995
u4552,12542.4,1.10528,62.3107,67.5947,134.222,121.436,417.419,95.0104,-0.0208013,-0.673454,-0.117436,-0.0988662
u4553,11877.3,1.076,61.5532,66.0341,130.596,121.372,419.674,157.087,-0.240346,-0.554037,0.0932366,0.298755
u4554,10050.6,1.13725,62.3422,52.3758,129.223,113.628,421.506,128.754,-0.871332,0.566412,1.03209,-1.28071
u4555,12908.3,1.13044,66.4147,72.7659,142.057,125.665,431.329,87.2501,0.124375,-0.614073,-0.628987,0.43455
u4556,13688.7,1.06723,68.106,69.5654,139.117,130.353,442.146,119.987,0.322847,-1.02876,0.137627,0.0877762
u4557,15725.8,1.31957,69.848,79.2622,165.701,125.572,489.937,113.95,1.10339,0.0903989,-1.25249,-0.415701
u4558,18838.5,1.25527,86.3232,97.1994,193.7,154.31,604.828,106.232,2.08978,1.36426,-0.0454496,0.299482
u4559,9191.16,1.09497,56.0438,60.3911,118.196,107.945,370.015,147.861,-1.2278,-0.543662,-0.123971,0.538072
u456,12517.7,1.5388,83.7449,54.7008,163.799,106.446,433.775,92.9755,0.219822,0.893778,-1.82992,0.0789447
u4560,10689,1.19928,67.4,57.6547,131.578,109.714,400.393,104.033,-0.620825,-0.139478,-0.431197,-0.454878
u4561,12880.8,1.06219,68.8142,68.1897,139.827,131.64,437.091,94.5683,0.105929,-0.318355,0.603223,-0.364218
u4562,8030.61,1.4008,46.2911,61.425,125.413,89.5298,365.232,106.894,-1.51916,0.90263,-0.957812,-0.0650873
u4563,15825.6,1.1149,76.6147,91.1993,168.266,150.925,601.478,178.416,1.20593,0.943534,1.60169,0.721604
u4564,10651,1.09282,61.0845,63.8724,122.741,112.316,393.079,130.61,-0.665046,-0.414053,0.0711261,0.0643537
