Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
p4269,14399.8,1.03823,67.0201,66.6211,143.412,138.131,457.117,124.433,0.546336,-0.952768,0.712856,0.829777
p427,11694.5,1.14806,66.6466,53.485,136.104,118.551,423.576,110.543,-0.301937,-0.160611,0.109892,-0.801808
p4270,13375,1.03436,71.0257,68.2774,139.366,134.736,461.509,129.974,0.234098,-0.823346,0.698203,-0.677452
p4271,15207.5,1.12034,76.938,68.4538,154,137.458,479.282,126.444,0.810244,-0.743231,-0.295251,0.148957
p4272,12713.6,1.09402,64.6389,65.1216,136.085,124.39,424.717,126.43,0.0190838,-0.926338,-0.0939773,0.165139
p4273,15223.8,1.18084,79.4024,68.8259,153.551,130.036,475.293,136.754,0.874318,-0.381822,-0.353165,0.440532
p4274,12699.8,1.21788,58.9227,84.3185,161.785,132.841,572.884,123.179,0.22059,2.59584,1.77759,1.69572
p4275,13120,0.993712,73.6518,66.4516,133.619,134.465,442.776,139.434,0.129192,-1.06292,1.09407,-0.397794
p4276,14246.6,1.12713,70.1281,73.3843,145.169,128.796,472.911,97.2482,0.515762,-0.0584978,0.721078,1.39064
p4277,8244.87,1.14984,51.968,56.5548,115.033,100.042,362.18,146.852,-1.58116,0.0148084,0.318556,-0.0854584
p4278,14013.2,1.0574,64.6368,71.7618,140.075,132.471,455.488,104.082,0.419436,-1.12245,0.50747,0.282579
p4279,12943.2,1.02794,63.9004,59.5255,132.488,128.887,440.789,104.628,0.0870051,-0.760807,0.843324,-0.234116
p428,11383.5,1.4571,72.1401,54.1212,144.943,99.4735,429.952,104.262,-0.219228,1.13704,-1.04924,-0.141453
p4280,14494.2,1.11006,78.4833,70.1611,165.48,149.074,750.662,160.112,0.352193,0.964029,2.57871,0.867913
p4281,13059.8,1.07681,67.9249,68.9461,138.335,128.468,435.424,118.811,0.154906,-0.536405,0.378995,0.236586
p4282,13362.2,1.16383,75.449,78.6636,155.083,133.252,525.441,139.179,0.291294,1.48929,1.63957,1.1179
p4283,10147.8,1.0369,63.2277,64.2955,122.65,118.285,398.296,149.04,-0.858194,-0.61502,0.464612,-1.21106
p4284,13088.8,1.07172,66.9516,64.0764,142.995,133.426,467.126,114.008,0.175707,-0.269212,0.759974,-2.1927
p4285,16007.8,1.06069,76.7735,73.3682,148.631,140.127,497.631,104.079,1.02805,-0.789689,1.10696,0.0299706
p4286,11523.4,1.17447,68.3828,56.0425,140.762,119.851,411.842,104.175,-0.309507,-0.199799,-0.162182,0.260215
p4287,11804.4,1.17368,58.6811,71.2752,142.647,121.538,503.048,97.2024,-0.6355,1.90574,4.09561,-1.14808
p4288,15356.9,1.13001,71.7777,77.0256,157.79,139.636,477.709,109.286,0.890724,-0.666953,-0.155448,-0.340769
p4289,12701.7,1.27734,60.099,70.5108,153.962,120.534,457.457,99.8898,0.177918,0.365412,-1.3592,0.271922
p429,14091.5,1.36583,88.3599,62.744,166.278,121.741,460.419,93.0401,0.684691,0.797296,-0.741333,0.662215
p4290,10761.6,1.067,61.6619,60.374,122.839,115.126,388.687,108.673,-0.660478,-0.848079,-0.0332215,0.145798
p4291,11010.9,1.15461,82.1443,62.1111,150.156,130.049,576.579,111.565,-0.610909,3.37279,2.78651,3.6927
p4292,12237.1,1.10509,69.907,61.0171,133.361,120.679,446.94,102.738,-0.124724,-0.437383,0.299711,-1.24047
p4293,7525.59,1.05389,53.0458,50.6637,102.374,97.1393,332.155,97.1458,-1.90891,-0.38237,0.262634,-0.501838
p4294,10315.6,1.23847,55.0656,72.1714,134.995,109.001,430.109,116.417,-0.878287,1.09331,1.43299,0.0397964
p4295,12782.8,1.16346,70.3424,72.4274,142.814,122.749,442.225,93.1732,0.126852,-0.182514,-0.0396485,0.305422
p4296,14847,1.21809,73.8608,82.396,163.472,134.203,477.373,103.447,0.826719,0.271717,-0.251666,-0.7318
p4297,10861.3,1.04295,63.4563,61.8004,129.521,124.187,415.1,142.041,-0.565054,-0.0888229,1.00588,0.238336
p4298,14550.1,1.10187,72.7678,67.992,148.516,134.785,464.141,118.077,0.629841,-0.59348,0.280123,0.333946
p4299,5289.65,1.03067,42.0705,43.4596,87.5939,84.9877,295.829,164.84,-2.92004,-0.0576888,-0.0661931,0.300643
p43,11645.2,1.15629,65.9133,58.7538,133.576,115.521,407.143,119.157,-0.300335,-0.28903,0.015441,-0.147939
p430,12652.2,1.34852,73.8008,59.9719,152.457,113.055,447.916,104.675,0.13264,0.322112,-1.32108,-0.538904
p4300,13148.5,1.04192,63.2544,71.3652,133.295,127.932,435.23,83.0639,0.191837,-0.64001,0.379528,-0.378361
p4301,12578,1.02774,65.4886,65.9549,139.373,135.61,452.746,121.202,0.0289574,-0.238687,1.08444,0.264729
p4302,9021.07,1.53137,59.1217,59.1526,146.324,95.5514,463.815,147.583,-1.00324,2.68607,0.230247,0.388698
p4303,2359.64,1.15774,38.2621,39.5361,69.5504,60.0742,238.284,161.262,-4.56176,1.48786,-0.55603,-0.291758
p4304,14227.1,1.21923,81.1305,62.0579,159.748,131.024,469.154,130.366,0.644554,0.220214,-0.723563,0.792128
p4305,16868.8,1.29304,75.4535,86.0148,174.298,134.797,508.557,107.075,1.44899,0.0688173,-1.37173,-0.442972
p4306,16884.6,1.01686,75.973,71.9397,154.473,151.912,505.049,109.405,1.26562,-1.24779,1.07584,0.185485
p4307,9263.18,1.11766,58.7129,57.1498,118.302,105.848,376.026,187.384,-1.17758,-0.364703,-0.18007,0.0847243
p4308,13767.6,1.12252,71.3552,68.7055,142.479,126.927,445.26,95.9033,0.351403,-0.917486,0.0547151,-0.750952
p4309,13170,1.3639,57.8336,82.8626,168.45,123.506,489.652,92.7564,0.180114,1.41195,0.536617,-1.19705
p431,15228.2,1.19456,68.5836,76.8101,154.987,129.744,462.726,103.582,0.874241,-0.46931,-0.524911,-0.0480653
p4310,18776.6,1.19328,84.1558,88.7734,170.452,142.843,543.164,105.866,1.86462,-0.841422,-0.29257,-1.00505
p4311,15496.8,1.26511,65.7013,78.9941,163.593,129.311,485.055,109.467,1.00672,-0.190379,-1.13254,-0.838611
p4312,13837.3,1.03928,70.3678,68.5476,140.507,135.197,448.661,120.352,0.360417,-1.05539,0.342851,0.479293
p4313,11472,1.31258,58.2998,66.5808,140.93,107.369,417.185,101.532,-0.267225,0.450616,-0.222395,0.773881
p4314,12210.1,1.08619,67.1531,61.3922,133.87,123.247,414.204,119.868,-0.156636,-0.848784,0.369145,-0.0670279
p4315,6940.4,1.38083,50.7835,53.8677,125.521,90.9022,368.987,103.973,-1.97651,1.00882,-0.861075,-0.759026
p4316,15504,1.51217,89.5047,101.096,208.057,137.588,692.847,141.795,1.3753,1.74543,-2.66738,-3.94655
p4317,17681.6,1.27041,78.1054,77.6603,182.021,143.277,536.049,111.961,1.6335,-0.313261,-0.795909,-1.27708
p4318,8371.17,1.13221,50.8809,58.4211,109.619,96.8191,356.235,105.883,-1.53623,-0.153117,0.282894,-0.103702
p4319,11581,1.16838,60.447,69.7592,133.248,114.045,430.837,101.773,-0.289366,-0.0084968,-0.18798,0.0902388
p432,9339.46,1.07228,59.1743,60.4144,117.771,109.832,383.443,142.511,-1.17431,-0.674002,0.413003,-0.0386685
p4320,13330.3,1.12055,67.2761,72.4972,147.37,131.516,447.236,115.33,0.288479,-0.25395,0.520007,0.729455
p4321,5852.62,1.33427,40.6707,54.8945,109.668,82.1933,314.681,145.798,-2.54825,0.557164,-0.948732,1.0668
p4322,9381.38,1.17573,58.382,57.5491,123.892,105.374,385.19,134.162,-1.10424,-0.0237932,-0.11237,-0.857453
p4323,9915.59,1.28562,69.5078,50.2064,129.38,100.636,406.453,112.724,-0.842418,0.395742,-0.47523,0.678152
p4324,11182.5,1.00639,62.5997,61.8906,123.047,122.266,408.28,113.884,-0.500302,-0.835724,0.368954,-0.176229
p4325,8540.63,1.31684,59.3327,65.3301,154.548,117.363,530.524,195.037,-1.53695,2.10541,1.46024,-2.87538
p4326,11806.8,1.16831,65.0533,64.4755,135.789,116.227,425.161,108.082,-0.223994,-0.251374,-0.411163,0.255651
p4327,13903.9,1.06756,73.0461,65.9859,143.458,134.379,454.231,116.033,0.410352,-0.887589,0.109092,0.0560287
p4328,13151.3,1.14221,61.7317,71.2725,138.429,121.194,431.414,111.218,0.187877,-0.514485,-0.0257542,-0.251462
p4329,12294.3,1.27371,67.7679,82.4331,159.68,125.366,552.381,115.63,0.173624,2.9502,1.23871,-2.25536
p433,16104.8,1.04142,79.0784,75.2858,150.89,144.889,484.751,114.416,1.06421,-1.15294,0.726461,-0.504896
p4330,13349.8,1.26272,66.8165,63.6444,154.904,122.675,446.17,97.2141,0.360214,0.237079,-0.293143,0.891145
p4331,18335.2,1.08859,80.9916,78.1811,167.19,153.584,523.403,89.4833,1.73022,-0.928624,0.793839,0.88371
p4332,13633.8,1.04437,64.0941,68.2825,140.462,134.495,462.712,103.815,0.302006,-0.954814,0.464581,0.08075
p4333,10140.9,1.25035,58.1459,71.3458,134.81,107.818,396.905,102.709,-0.74744,0.264389,-0.664853,1.5825
p4334,15776.4,1.2503,84.8372,75.3384,168.56,134.816,517.477,119.243,1.12425,1.18321,0.761292,0.0371652
p4335,9463.3,1.39157,74.3568,60.4421,137.581,98.8673,423.751,622.748,-0.839382,1.80298,-0.384961,-0.403161
p4336,15071,1.10088,74.2567,73.4972,150.346,136.569,474.915,111.374,0.757288,-0.972278,-0.0181571,0.528051
p4337,13564.5,1.14351,89.3005,81.1374,161.954,141.629,572.439,158.141,0.370711,0.310325,1.75109,-2.60834
p4338,15464.9,1.37522,71.4749,84.3616,179.825,130.761,498.368,84.1169,1.20159,1.51501,-0.273693,1.02191
p4339,10272.2,1.11489,64.7148,60.6816,126.134,113.136,396.665,115.61,-0.814655,-0.46115,0.147731,0.0974273
p434,12872,1.08673,64.2748,68.4731,136.098,125.236,422.287,89.4743,0.0747918,-0.834469,-0.0126912,0.262611
p4340,16683.8,1.36101,70.8251,87.8002,188.536,138.527,543.928,115.432,1.46061,1.00918,-0.859861,-1.91074
p4341,11215.8,1.08241,66.73,62.968,132.208,122.142,409.748,114.633,-0.46737,-0.516476,-0.00876855,-0.0381327
p4342,11891.9,1.38551,61.3831,75.2124,157.247,113.494,441.838,104.893,0.0114206,1.03869,-1.19454,0.374953
p4343,14877.5,1.15629,87.7587,98.3675,165.581,143.2,594.55,155.241,0.908512,1.17662,1.64843,-0.552304
p4344,14896.6,1.06529,74.1497,67.3976,149.093,139.955,484.039,119.067,0.731297,-0.671716,0.51404,-0.0412131
p4345,15508.9,1.05987,73.6553,74.1894,145.242,137.038,460.615,90.4131,0.896467,-0.947951,0.42958,0.0699397
p4346,15249.2,1.27338,64.4513,84.5587,163.002,128.007,469.281,98.022,0.963432,0.148306,-0.970987,0.0408405
p4347,13769.5,1.17823,62.4115,76.0832,145.421,123.424,441.136,112.5,0.404009,-0.505336,-0.295209,-0.604474
p4348,13393.2,1.13444,71.1516,68.9768,150.027,132.248,471.479,120.118,0.28177,-0.516214,0.389452,0.925953
p4349,11318.6,1.08893,62.7883,61.742,127.687,117.259,401.036,95.6903,-0.456224,-0.795292,-0.129601,-0.0060032
p435,15985.3,1.29048,70.1166,90.398,184.455,142.935,660.123,159.88,0.819141,1.41223,-0.190319,3.21311
p4350,16369.3,1.17473,65.0895,86.2356,161.152,137.182,496.533,93.0514,1.20074,-0.405686,-0.115008,0.481822
p4351,17932.5,1.12929,77.4471,82.314,169.337,149.95,517.284,125.381,1.59793,-1.08623,0.259037,-0.846154
p4352,6094.28,1.09746,41.5832,45.1749,96.1325,87.5958,307.162,142.565,-2.53871,-0.0364663,0.273747,0.283235
p4353,18148.8,1.67399,92.2459,96.2473,203.338,121.469,612.323,110.123,1.99694,3.2441,-1.30173,-2.438
p4354,13460,1.07902,69.4441,72.6906,142.478,132.044,452.076,116.664,0.265715,-0.79733,0.185908,-1.2126
p4355,9251.15,1.203,64.4002,55.3466,130.781,108.712,431.98,215.663,-1.21015,0.637274,0.870685,-1.91878
p4356,14557.7,1.04089,72.2733,70.6685,142.464,136.868,470.922,108.3,0.599078,-0.957741,0.258809,0.662328
p4357,12070.9,1.29335,66.318,85.7,163.498,126.415,571.911,129.866,-0.574503,3.48317,4.82904,-2.76021
p4358,13670.1,1.09385,67.1365,70.6854,141.902,129.727,444.741,114.519,0.332683,-0.858495,0.273651,-0.0331693
p4359,9595.76,1.56093,75.6863,46.0756,152.724,97.8418,456.459,110.933,-0.774312,2.68539,-0.412316,0.506776
p436,13218.5,2.11673,81.9179,79.8686,195.173,92.2049,510.892,92.9844,0.914179,4.15863,-2.99735,-1.18063
p4360,13963.3,1.2116,63.3574,74.1095,162.877,134.432,485.034,136.007,0.606572,0.628424,-0.136861,1.05912
p4361,12567.3,1.05791,67.5393,70.8754,134.383,127.027,423.649,102.819,-0.0158034,-0.820808,0.237767,0.215071
p4362,12544.6,1.21309,70.19,65.7824,142.92,117.815,440.896,101.306,0.0245165,-0.143698,-0.167743,1.02354
p4363,12061.6,1.31093,80.2451,60.9981,149.278,113.872,432.957,116.173,-0.0574494,0.358912,-0.5229,-0.0813205
p4364,13885.3,1.25751,76.1084,63.6131,152.906,121.594,458.686,103.256,0.508234,0.0163172,-0.748956,-0.0363153
p4365,11016.3,1.111,57.8642,60.2713,130.625,117.574,437.634,129.185,-0.497019,-0.0300502,0.337379,-0.135466
p4366,12727.5,1.32111,62.1462,75.3188,156.073,118.138,509.841,200.632,0.0815171,1.00572,0.703934,-0.584091
p4367,19292.2,1.16931,105.462,90.6843,197.806,169.165,681,122.699,2.23843,-0.474671,1.41963,-2.21055
p4368,14113.4,1.21579,74.8053,73.9461,148.009,121.74,462.61,93.2486,0.551115,-0.287129,-0.52825,-0.199551
p4369,7169.2,1.32091,43.2662,55.6512,115.678,87.5743,350.04,111.165,-1.94394,0.544351,-1.02563,0.608351
p437,9163.29,1.28,53.9603,64.508,135.856,106.137,399.154,115.412,-1.0114,1.41135,-0.103786,-0.289121
p4370,10202.5,1.01477,54.7688,58.6683,120.351,118.6,405.314,117.032,-0.838183,-0.566184,0.6649,-0.112887
p4371,11211.8,1.06381,68.4696,61.2352,128.407,120.705,431.013,121.179,-0.528002,-0.28533,0.965448,-0.371494
p4372,18068,1.50979,96.5253,69.9966,201.126,133.215,583.508,744.844,1.93477,2.43001,0.506408,-1.20655
p4373,11523,1.33903,72.8422,52.8389,144.776,108.12,417.269,111.738,-0.201601,0.644483,-0.982881,0.202753
p4374,13694.1,1.06028,69.3684,73.4199,138.248,130.389,452.561,113.325,0.338927,-0.865305,-0.00841651,-0.899556
p4375,13094.4,1.16905,63.0291,72.4234,143.657,122.884,442.904,108.57,0.192793,-0.157289,0.100949,0.0874633
p4376,10177.1,1.2928,61.635,61.8162,127.517,98.6366,384.601,112.732,-0.779935,0.0276762,-1.01191,-0.330004
p4377,9773.57,1.44507,52.5108,67.4695,137.979,95.4824,393.245,77.4798,-0.846512,0.733679,-1.43018,-0.102268
p4378,14949.1,1.24148,77.0221,95.988,173.849,140.033,574.366,166.916,0.963607,1.1653,0.620323,-0.329793
p4379,21673.2,1.21019,93.6537,86.9046,186.314,153.955,605.751,125.347,2.57031,-0.800135,0.0557654,1.98828
p438,10428.3,1.39767,56.5077,64.6791,141.105,100.957,404.712,97.0456,-0.607893,0.588589,-0.933907,-0.106941
p4380,9911.54,1.01686,52.3562,60.6786,122.117,120.092,407.761,121.674,-0.981589,-0.408889,0.876125,1.18115
p4381,13989.9,0.936258,71.0322,71.1336,134.222,143.36,460.419,84.7062,0.344885,-0.665128,2.0867,-0.402835
p4382,10295.3,1.32959,65.8039,67.3243,138.318,104.03,420.242,118.373,-0.660467,1.25843,0.0719024,-1.50893
p4383,9509.53,1.43934,66.4706,46.1258,139.574,96.9709,400.273,96.6927,-0.900839,1.07288,-1.14457,0.149374
p4384,15793.3,1.73052,87.1759,87.718,222.053,128.316,703.762,154.638,1.73153,2.45164,-2.73891,-1.24465
p4385,17388.9,1.17497,84.8366,74.365,166.741,141.91,508.29,96.1087,1.50099,-0.439705,-0.0726318,0.172097
p4386,8340.43,1.14392,53.2574,48.8893,113.323,99.0658,342.22,86.3292,-1.53285,-0.16492,-0.150204,0.279089
p4387,8715.27,0.971668,56.5375,55.4247,107.224,110.35,360.692,120.038,-1.46037,-0.674096,0.866905,0.208624
p4388,14235.3,1.33092,74.1823,78.0255,156.088,117.279,454.093,95.2033,0.646067,0.230471,-0.999748,-0.0678463
p4389,8682.57,1.1104,53.1418,57.3812,114.129,102.782,359.059,132.32,-1.42903,-0.511803,-0.174706,0.184252
p439,12442.1,1.36181,54.063,79.1703,156.878,115.198,457.055,113.138,0.13013,0.971767,-0.890135,-1.07669
p4390,11299.2,1.22488,66.0694,62.1639,144.581,118.037,425.84,123.316,-0.351907,0.332671,-0.497764,0.602508
p4391,17979.8,1.45642,77.8908,80.0868,189.143,129.868,528.665,106.42,1.79573,0.686449,-1.47153,-0.98748
p4392,13013.2,1.13211,64.1002,64.6165,144.192,127.366,436.15,98.4939,0.149433,-0.649321,0.161705,0.510015
p4393,11983.3,1.18644,68.5518,68.3925,136.277,114.862,445.498,114.14,-0.168855,-0.271474,-0.589305,-0.672222
p4394,6073.66,1.23827,49.3331,45.7343,99.7906,80.5889,312.344,137.596,-2.48056,0.39792,-0.371276,0.254621
p4395,16051.9,1.24326,74.9223,74.7968,165.958,133.487,492.127,137.152,1.14086,-0.335308,-0.518034,-0.294009
p4396,10030.2,1.10453,61.4466,56.5083,125.036,113.203,380.031,80.8498,-0.911744,-0.428871,0.15578,-0.577108
p4397,14321.6,1.33785,75.1637,83.7657,167.76,125.395,507.787,124.161,0.746051,1.19855,0.228784,2.33702
p4398,10149,1.85887,78.8688,56.0974,166.729,89.6941,461.994,104.602,-0.535376,3.15453,-1.73508,-1.80818
p4399,13954.6,1.11265,73.5939,64.7572,149.404,134.278,468.322,121.026,0.453424,-0.765272,-0.101436,0.383868
p44,19424.9,1.40326,110.999,85.0253,202.203,144.096,641.608,113.992,2.0198,1.45888,-0.638023,-5.1932
p440,7638.52,1.20153,58.3064,51.5942,110.493,91.9595,353.444,146.664,-1.80355,-0.0150095,-0.351977,0.234979
p4400,15598.9,1.27219,81.3861,67.6336,160.62,126.255,472.657,99.9675,1.03194,-0.106716,-1.10032,0.15732
p4401,10803.3,1.08444,62.608,66.9127,128.126,118.149,401.486,132.617,-0.616223,-0.531867,0.0601731,0.332255
p4402,8765.07,0.993015,52.8645,52.3925,107.155,107.909,348.933,78.7035,-1.43232,-0.872549,0.30729,0.200964
p4403,18935.1,1.5125,73.8156,106.336,208.225,137.669,647.799,110.798,2.42216,2.76176,-2.44306,-0.222088
p4404,6848.78,1.1676,55.2144,45.8006,107.798,92.3249,342.032,187.175,-2.14017,0.156477,-0.190024,0.342708
p4405,15055.2,1.04694,68.9681,72.8505,147.986,141.351,468.035,119.621,0.764976,-0.928188,0.822278,0.391706
p4406,11144.4,1.11055,61.1752,62.5169,131.272,118.204,418.055,125.873,-0.465665,-0.352805,-0.250676,0.340321
p4407,10788.8,1.07314,58.9737,61.6546,123.707,115.277,391.083,88.0166,-0.653553,-0.818465,-0.0704641,-0.680011
p4408,5653.18,1.16637,45.3448,50.1923,96.9127,83.0889,316.598,106.009,-2.69263,1.25838,0.381441,-0.671139
p4409,9870.48,1.06917,55.7537,62.0521,126.392,118.215,396.568,89.9512,-0.890229,0.355883,1.16029,-0.0748637
p441,16617.4,1.23398,69.8871,87.3924,165.977,134.505,488.294,107.366,1.31246,-0.30481,-0.634042,-0.113112
p4410,9326.67,1.04269,55.428,58.7708,119.502,114.609,401.874,118.238,-1.15466,0.00413366,1.27096,-0.544889
p4411,8239.55,1.31063,59.2562,56.8395,125.865,96.0341,381.932,269.035,-1.47344,0.994758,0.1633,0.471542
p4412,12049.2,1.13183,66.3925,66.5073,132.275,116.868,419.852,132.876,-0.183627,-0.629687,-0.333031,-0.204919
p4413,15120.2,1.29714,79.3431,73.4091,166.671,128.491,495.707,135.094,0.883465,0.0173669,-0.874957,-0.519801
p4414,6307.88,1.07607,49.2751,47.123,94.5612,87.8764,306.235,147.554,-2.46227,-0.446313,-0.247894,0.188727
p4415,9154.16,1.0443,59.7356,56.6682,115.099,110.216,383.081,125.954,-1.25968,-0.266984,0.825028,-0.274902
p4416,8438.75,1.16248,52.3239,58.2964,115.519,99.3725,373.67,110.31,-1.45044,0.215831,0.304206,0.05001
p4417,10877.4,1.30348,59.1411,70.5614,141.788,108.777,412.492,103.04,-0.455046,0.605782,-0.421032,0.57945
p4418,13727.8,1.05561,71.3385,69.7441,140.198,132.812,442.833,87.2753,0.352865,-0.84785,0.0715881,-0.897922
p4419,10205.9,1.0871,58.8361,60.1359,121.783,112.026,382.99,91.5297,-0.840266,-0.532315,0.382019,0.260327
p442,15001.9,1.02404,72.7901,71.9161,141.878,138.547,467.025,104.17,0.707505,-1.30341,0.490253,-0.329705
p4420,13883.6,1.24296,77.6778,63.6374,153.415,123.427,457.323,104.774,0.525645,0.165078,-0.557117,-0.245075
p4421,10307.7,1.04185,57.1219,62.3031,121.82,116.927,384.089,114.355,-0.826822,-0.707719,0.102359,-0.721076
p4422,9858.75,1.15979,65.2803,62.88,129.157,111.362,445.346,125.451,-1.16025,1.24116,2.57649,-0.443666
p4423,10634.2,1.07854,64.2803,63.247,123.752,114.741,394.421,141.135,-0.707743,-0.790706,0.15829,0.190542
p4424,13150.1,1.11292,67.6887,71.113,138.611,124.547,446.142,129.63,0.188478,-0.654583,-0.274765,-0.26163
p4425,7699.4,1.1216,49.1145,51.4178,108.839,97.0397,338.439,142.936,-1.80803,-0.178861,-0.160808,0.0166191
p4426,9919.64,1.18745,59.2349,68.3721,134.384,113.17,405.113,111.357,-0.888329,0.0916891,-0.099703,-0.081838
p4427,11923.5,1.23859,66.7383,76.0284,146.08,117.94,476.969,91.3444,-0.291166,1.58081,1.77294,-2.46897
p4428,12651.6,1.12311,69.9507,63.8715,143.558,127.821,455.756,109.438,0.0249453,-0.233545,0.323275,-1.66034
p4429,13177.3,1.37885,88.0097,61.3201,165.552,120.065,532.913,149.686,0.278402,1.71724,0.0354174,4.75638
p443,13958.3,1.24043,74.4009,77.932,153.21,123.514,494.195,111.395,0.539225,0.763563,0.217339,1.56996
p4430,8480.96,1.1732,59.8193,49.4821,118,100.579,363.394,141.23,-1.4924,0.232637,0.111538,-0.35379
p4431,18300.8,1.16578,89.5922,77.067,172.953,148.358,539.723,145.553,1.71235,-0.0543802,0.940148,-1.26049
p4432,11559.4,1.21624,58.3744,67.0197,138.887,114.194,428.281,118.853,-0.267522,0.368439,-0.0826673,-0.469137
p4433,6973.61,1.10875,51.8894,49.7958,100.658,90.785,321.862,129.253,-2.14562,-0.317087,-0.0976394,0.0687144
p4434,14646.2,1.16534,75.6575,71.1871,153.665,131.862,474.017,118.064,0.700412,-0.489027,-0.287661,0.341411
p4435,10955.2,1.18887,57.0043,65.3108,136.039,114.427,418.115,142.038,-0.551046,-0.419058,0.0507931,-1.25586
p4436,7169.83,1.34274,55.2153,48.2295,118.432,88.2021,338.078,117.579,-1.9453,0.708124,-0.849081,0.749487
p4437,15761.8,1.00933,76.5669,77.352,147.992,146.624,475.363,82.0118,0.956917,-1.24632,0.761443,0.133117
p4438,11127.2,1.39847,58.9336,65.7384,150.852,107.869,433.916,117.578,-0.327473,0.711377,-1.15544,1.6304
p4439,11823,1.15207,70.7481,69.7059,133.867,116.197,426.922,101.217,-0.217415,-0.312017,-0.381899,-0.00535154
p444,11731.9,1.17782,70.3803,60.8964,137.058,116.365,416.021,128.661,-0.270402,-0.28625,-0.107649,-0.557402
p4440,11635,1.14881,65.6028,59.8165,140.111,121.962,431.958,134.2,-0.274957,-0.18291,-0.103853,0.00114309
p4441,10820.4,1.19216,69.1692,61.2946,135.264,113.461,409.317,139.899,-0.527282,0.253426,-0.322213,0.140994
p4442,16714.9,1.66072,94.5069,66.5742,197.203,118.745,533.53,95.2427,1.75642,2.3931,-2.68534,-0.836832
p4443,5940.34,1.12782,55.4856,49.2372,101.969,90.4118,346.637,121.658,-2.57024,1.01727,0.635051,0.109264
p4444,12089.3,1.10456,65.0796,65.156,130.396,118.053,418.325,118.315,-0.177242,-0.714566,-0.100716,-0.114508
p4445,8698.05,1.05111,54.48,55.1616,112.611,107.136,367.998,125.211,-1.43046,-0.559818,-0.188207,-0.183804
p4446,17073.2,1.02512,76.1719,73.836,153.721,149.954,493.089,98.0672,1.31488,-1.20672,0.97198,-0.52895
p4447,13870.1,1.21301,78.1514,65.4433,156.655,129.145,462.14,107.564,0.470204,-0.145608,-0.327352,-0.0938304
p4448,9867,1.16784,59.1092,67.6149,126.445,108.272,381.922,97.2744,-0.921229,0.0130898,0.196939,0.0340746
p4449,15975.7,1.12146,83.4874,76.0979,178.861,159.489,638.757,102,0.968765,0.730802,2.13259,-2.9936
p445,13529.3,1.65094,91.0234,83.1399,201.759,122.208,571.074,494.127,1.10529,3.92755,-1.87024,1.92228
p4450,9665.44,1.24296,66.0624,52.0241,128.746,103.58,379.957,122.105,-0.992031,-0.0734648,-0.568106,-0.189862
p4451,11802.2,1.00874,65.6527,63.5494,128.986,127.869,419.182,96.7277,-0.310725,-0.885022,0.460549,-0.500558
p4452,14790.6,1.33748,61.1392,79.3878,166.078,124.172,482.422,117.116,0.893416,0.644723,-1.13756,0.0835975
p4453,12208.1,1.06477,67.8092,65.041,134.286,126.117,425.759,137.589,-0.156848,-0.930017,-0.0822703,0.702537
p4454,13423.5,1.08993,70.0242,65.932,138.368,126.952,433.106,84.9147,0.244831,-0.921463,0.268383,-0.203879
p4455,9071.43,1.24611,60.2138,53.9317,121.481,97.4884,372.556,137.645,-1.21296,0.160687,-0.68284,-0.455718
p4456,11218.5,1.04931,63.504,63.8843,124.772,118.908,401.011,134.267,-0.50884,-0.944474,0.232004,-0.0258741
p4457,10211.2,1.05741,60.9018,58.7808,119.465,112.979,384.372,112.199,-0.872049,-0.88797,0.289745,-0.460877
p4458,14881.3,1.08126,70.7363,73.8839,150.822,139.487,475.622,95.9607,0.7061,-0.872201,0.356305,0.700193
p4459,8188.4,1.15414,56.5791,58.7915,112.927,97.8452,358.499,122.197,-1.61502,-0.231619,-0.288976,-1.05565
p446,22724.4,1.34469,87.1472,101.891,206.304,153.422,654.738,132.213,3.05389,1.24119,0.00523391,-1.08724
p4460,12149.4,1.20906,70.73,58.9251,143.305,118.526,464.923,101.922,-0.224088,0.440934,0.588005,3.31699
p4461,13513.4,1.08727,64.4539,75.3022,140.972,129.657,446.635,114.558,0.289292,-0.722916,0.427034,-0.0601114
p4462,9869.36,1.11882,62.5253,61.8232,118.34,105.772,375.344,88.0854,-0.947377,-0.462676,-0.381765,-0.406124
p4463,18626.5,1.40613,74.6015,85.5089,189.121,134.497,545.552,140.115,2.00959,0.783618,-1.73783,-0.591236
p4464,9511.45,1.15416,64.431,52.6033,124.619,107.973,386.375,118.691,-1.05571,-0.0318792,-0.13432,-0.0405386
p4465,11001.8,1.06119,64.0888,60.807,126.461,119.169,402.924,128.106,-0.562591,-0.711099,0.235316,-0.390401
p4466,8928.67,1.23186,80.8576,64.3559,138.235,112.217,474.439,274.125,-0.95979,3.44203,1.49574,-1.31028
p4467,18506,1.23288,72.5538,90.7731,173.448,140.685,508.58,66.7051,1.84468,-0.327327,-0.490807,-0.579084
p4468,17095.2,1.35877,96.906,85.3703,201.649,148.405,642.941,109.747,1.6872,1.60102,-0.0856265,-0.932999
p4469,6222.6,1.29711,58.4827,63.947,115.961,89.3997,401.09,163.919,-2.24493,2.78243,1.11695,0.0216631
