Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
q22,13473.3,1.16406,61.4759,80.8348,146.364,125.736,487.67,126.804,0.252054,0.118818,1.23668,0.794824
q220,10584.8,1.39714,53.9344,76.7269,147.327,105.449,422.876,127.563,-0.532272,0.799924,-0.617176,-0.16456
q2200,13704.1,1.30682,74.5648,75.4077,172.722,132.169,517.625,148.091,0.553942,1.42149,1.19971,2.56053
q2201,10835.9,1.34207,68.2082,65.1218,144.527,107.689,420.017,115.905,-0.440447,0.990173,-0.984092,-0.164514
q2202,11186.8,1.03059,60.4895,64.8776,122.701,119.059,404.138,127.144,-0.507369,-0.848913,0.125668,-0.0802743
q2203,13420.5,1.0292,69.9274,69.6361,136.411,132.54,435.449,121.657,0.213653,-1.20507,0.521154,-0.241825
q2204,13493.4,1.04325,66.0754,68.0716,136.615,130.952,432.453,76.4961,0.252043,-1.14678,0.083225,0.00309258
q2205,11973.3,1.15711,62.7086,67.0113,135.695,117.271,424.87,144.861,-0.200987,-0.466242,-0.227366,-0.162386
q2206,7334.7,1.2599,47.9384,56.3658,115.543,91.7078,341.14,130.678,-1.89787,0.465234,-0.46755,0.188711
q2207,15978.3,1.23817,80.9067,87.3875,168.463,136.059,549.353,96.4083,1.09518,0.463368,0.638388,-3.06976
q2208,12061.8,1.10305,65.1828,67.649,134.187,121.651,442.155,128.899,-0.167093,-0.529585,0.0250386,0.79777
q2209,16117,1.29792,62.8144,90.5789,168.688,129.967,529.515,157.272,1.1588,0.321099,-0.211551,-0.363107
q221,11053.4,1.06533,61.6155,61.7049,126.611,118.847,406.196,92.5376,-0.574989,-0.843269,0.388857,-0.366467
q2210,13538.6,1.07896,68.8275,70.8293,140.731,130.432,444.86,125,0.294744,-0.835849,0.141075,-0.308387
q2211,13933.8,1.26229,74.5839,62.4127,153.802,121.843,462.323,116.032,0.551439,0.185671,-0.662069,0.605775
q2212,14223.3,1.20859,77.5808,64.0678,152.621,126.281,452.726,113.143,0.559897,-0.381715,-0.487037,-0.968628
q2213,5553.03,1.72695,56.2091,51.8716,128.127,74.1929,429.642,136.612,-2.461,3.73816,-0.128238,2.55799
q2214,9502.62,1.02786,55.2837,58.616,115.28,112.155,381.787,147.186,-1.11568,-0.567363,0.339239,-0.164876
q2215,5831.91,1.10794,49.3985,43.6958,94.2934,85.1073,315.714,110.623,-2.67098,0.144932,0.149666,0.131329
q2216,10998.1,1.33428,71.524,56.6832,145.016,108.685,415.138,126.121,-0.394939,0.813881,-0.128088,0.832187
q2217,8672.38,1.27456,53.0417,65.2412,127.033,99.6679,417.542,118.945,-1.35061,1.1393,0.431609,0.0301172
q2218,16817,1.32351,93.3783,74.5766,177.841,134.371,516.015,81.8864,1.46438,0.6613,-0.887773,0.763707
q2219,14248.2,1.28519,66.5826,83.5865,165.228,128.563,521.271,116.716,0.629859,0.937321,0.425423,0.423193
q222,11577.7,1.31813,57.9385,67.4033,142.944,108.444,425.684,124.439,-0.26199,0.171847,-0.764675,0.129284
q2220,14915.7,1.58596,68.058,83.8274,177.509,111.925,482.258,124.757,1.00163,1.0325,-2.30824,0.260286
q2221,5144.2,1.24526,54.3081,46.7976,97.7893,78.5289,304.111,143.7,-2.91162,0.660935,0.0325758,0.957852
q2222,11805.3,1.0748,61.6851,64.9104,128.923,119.951,415.053,133.401,-0.302331,-0.860939,0.134536,-0.377294
q2223,18025.3,1.23533,70.7138,83.7214,174.152,140.975,500.847,62.9702,1.74406,-0.0312062,-0.0370068,-0.432772
q2224,12178.6,1.17232,67.6892,67.2463,142.221,121.316,434.034,111.827,-0.0361317,0.410955,0.151472,-0.191974
q2225,9223.37,1.29129,58.6455,57.5441,127.715,98.905,389.982,154.423,-1.14432,0.220579,-0.696881,0.273852
q2226,13133.2,1.06286,71.9732,65.5384,139.176,130.945,448.615,109.376,0.135447,-1.16902,0.311379,0.150274
q2227,15742.8,1.08441,71.765,72.2083,152.362,140.503,483.188,102.479,0.963738,-1.16031,0.250031,-0.132678
q2228,9944.34,1.00671,60.1055,60.5642,119.972,119.173,412.968,111.54,-1.05739,-0.542483,1.23918,-0.125525
q2229,12815.9,1.0587,63.8592,69.087,135.722,128.196,439.617,141.128,0.0478616,-0.984256,0.0464896,0.0137741
q223,11222.1,1.2013,65.1249,60.4391,136.982,114.029,424.063,115.578,-0.402624,-0.115256,-0.350048,-0.947642
q2230,11546.8,1.56315,57.9903,74.8401,153.674,98.3104,425.572,129.501,-0.120339,1.28711,-1.7425,-0.479657
q2231,11427.3,1.14135,57.3726,63.697,128.245,112.362,403.117,76.865,-0.367684,-0.207788,0.236093,0.47268
q2232,10278.2,1.33182,72.9845,65.3548,150.611,113.087,565.496,146.901,-0.635449,1.427,0.649192,4.9201
q2233,11951.7,1.30919,74.7519,60.0807,145.01,110.763,423.631,97.1549,-0.130039,0.0975728,-1.0882,-0.533992
q2234,13569.5,1.03439,70.0282,71.2205,139.998,135.344,445.652,112.313,0.278256,-1.04561,0.589179,0.136
q2235,14131.3,1.08432,70.9465,74.0539,144.756,133.499,450.311,113.556,0.456255,-1.08825,0.145524,-0.229647
q2236,14974.8,1.44822,82.5886,65.1909,172.33,118.995,496.002,102.068,1.0206,1.26611,-1.67833,-0.745967
q2237,13980.8,1.27501,74.6044,65.3995,159.422,125.036,458.094,123.786,0.563342,0.246146,-0.383154,-0.213602
q2238,14197,1.1249,74.7474,68.457,147.428,131.059,445.719,81.7199,0.540463,-0.488317,0.0403228,0.146543
q2239,12741.8,1.49753,66.1175,73.443,164.634,109.937,472.717,121.521,0.336469,1.36612,-1.6757,-0.084694
q224,15535.5,1.04511,81.5752,76.3044,155.341,148.637,513.172,135.958,0.941069,-0.518803,2.27928,0.375347
q2240,6022.81,1.12045,41.2816,46.4912,96.912,86.4935,315.139,122.963,-2.59517,-0.217009,-0.196913,-1.04044
q2241,10298,1.4557,61.6503,67.4874,137.167,94.2275,406.849,125.555,-0.628244,0.707995,-1.41625,-0.114379
q2242,16641.8,1.21062,80.0736,75.6392,165.403,136.626,493.171,110.407,1.26464,-0.62387,-0.283147,-0.760548
q2243,22577,1.176,113.076,93.3769,204.763,174.119,781.416,101.493,2.76269,0.138846,0.776419,-2.73033
q2244,10341.4,1.29371,68.6096,51.6618,133.416,103.127,388.83,110.723,-0.704613,0.0872819,-0.921572,0.40523
q2245,8376.45,1.52263,74.5132,61.1457,137.285,90.1637,419.239,127.431,-1.13189,1.87492,-1.97294,-0.838154
q2246,11039,0.99155,66.7101,69.7162,124.497,125.558,414.355,103.033,-0.54667,-0.669934,0.342551,-0.252714
q2247,13607.5,1.0886,68.7648,65.6325,138.215,126.965,445.594,92.2631,0.327429,-0.74377,0.21306,0.594977
q2248,14335.9,1.26988,76.39,77.1565,154.632,121.769,483.723,94.8646,0.628626,0.175968,-0.655027,-1.07194
q2249,11471.9,1.16714,51.279,66.0647,136.526,116.974,429.153,119.164,-0.334185,0.38674,0.604641,0.285065
q225,10535.4,1.12593,62.0811,63.9572,127.362,113.117,402.095,127.153,-0.684115,-0.223142,-0.283771,-0.646659
q2250,14479.5,1.15416,69.0402,70.2805,154.543,133.902,476.419,111.057,0.627154,-0.525581,0.403186,0.344058
q2251,12412.5,1.07,69.9897,59.6407,135.032,126.198,432.96,111.037,-0.0571016,-0.617413,0.0701896,-0.962946
q2252,16110.1,1.51778,77.2273,79.585,179.961,118.569,494.878,78.1168,1.30093,0.731916,-1.69237,-0.915993
q2253,10208.8,1.08161,62.8326,59.4448,125.534,116.062,403.637,148.554,-0.808188,-0.148029,0.586991,0.52644
q2254,17930,1.06922,82.8831,76.7636,160.514,150.122,504.072,88.6194,1.59384,-1.13254,0.0471688,0.157555
q2255,16027.2,1.31331,83.3153,68.159,174.915,133.187,503.316,116.161,1.24003,0.454009,-0.558224,0.383715
q2256,10236.4,1.38405,52.942,65.8381,143.208,103.47,415.513,102.582,-0.630666,0.956505,-1.11782,-0.670477
q2257,10516.8,1.07184,58.5212,63.349,123.216,114.957,401.236,126.781,-0.751208,-0.85355,0.112064,-0.30989
q2258,13998.4,1.2091,67.28,72.6395,151.032,124.913,487.452,123.122,0.48024,-0.186468,-0.292708,-0.390121
q2259,13748.1,1.28959,81.2529,68.5094,152.985,118.63,466.162,104.564,0.499518,0.31229,-0.496856,0.569475
q226,11478.2,1.09204,69.2508,62.0516,129.503,118.588,414.72,98.0506,-0.380338,-0.399848,0.299339,-0.142916
q2260,13038.7,1.13932,71.7533,63.642,149.206,130.961,473.399,106.503,0.181264,-0.0118259,0.148877,-0.260939
q2261,13714.1,1.12467,68.7635,71.6621,144.109,128.134,443.802,107.989,0.347212,-0.898718,0.0358088,0.0518693
q2262,10124.5,1.0522,63.1831,58.5166,122.635,116.551,389.007,145.024,-0.898783,-0.738432,0.175561,-0.297613
q2263,19580.6,1.7143,72.2817,111.471,222.983,130.072,606.785,105.326,2.65166,2.99623,-2.30515,0.047837
q2264,16175.3,1.01224,75.6103,75.928,149.689,147.878,481.655,95.4239,1.09647,-0.992314,0.697987,-0.0132238
q2265,16174.6,1.21895,62.2374,79.8528,163.111,133.813,479.684,79.426,1.2105,-0.123174,-0.736661,0.149366
q2266,11047.6,1.19824,69.7092,53.7079,139.209,116.178,430.434,98.9729,-0.491162,-0.00401919,-0.247931,0.552762
q2267,10680.1,1.09385,65.1947,61.9323,126.274,115.441,399.912,117.051,-0.673801,-0.505621,0.336577,-0.419628
q2268,14792.2,1.19206,67.7315,78.7383,154.019,129.204,471.538,109.217,0.764137,0.194012,0.519507,-0.0557486
q2269,9032.98,1.22823,54.7967,63.8712,120.883,98.421,378.845,131.852,-1.20717,0.163908,-0.618606,0.244161
q227,12674.1,1.20477,69.7041,66.526,140.779,116.851,432.908,111.759,0.063455,-0.391496,-0.501729,-0.00597018
q2270,12727.6,1.15293,75.479,64.9428,142.871,123.92,431.83,108.921,0.0570084,-0.549283,0.28175,0.66519
q2271,13319.9,1.17426,76.6494,67.5519,152.181,129.597,451.607,88.424,0.288662,0.111448,-0.0536804,-0.665066
q2272,10454.5,1.14526,60.8752,57.64,130.16,113.65,407.809,161.873,-0.716586,-0.305698,-0.234711,0.485883
q2273,14921.4,1.16721,73.529,68.6474,150.183,128.668,474.569,104.232,0.752629,-0.730603,-0.580477,0.477061
q2274,10138.2,1.16826,68.8302,56.6507,130.84,111.996,395.834,111.359,-0.812686,-0.0137817,0.0869517,0.190562
q2275,13922.4,1.22069,63.1318,72.4054,152.118,124.616,464.794,132.353,0.495837,-0.0754505,-0.281108,-0.708136
q2276,9315.71,1.23998,61.6809,64.1618,134.847,108.749,439.034,207.196,-1.09992,1.52974,1.01038,-1.76757
q2277,11800,1.07254,72.3593,74.8011,137.317,128.03,501.636,124.15,-0.279148,1.28081,1.83885,-0.810037
q2278,14045.4,1.16053,84.8488,60.4693,150.48,129.665,500.996,104.329,0.487259,0.669006,0.965939,2.24937
q2279,12430.4,1.04739,68.3813,63.173,131.673,125.715,414.261,91.0824,-0.0850327,-0.950262,0.0829285,-0.27708
q228,9881.65,1.14182,60.303,59.152,123.696,108.332,396.242,111.35,-0.919427,-0.198506,-0.0388718,0.153834
q2280,13445.7,1.14675,67.7707,74.769,148.013,129.072,451.088,102.913,0.346081,-0.0923959,0.253787,0.310237
q2281,8473.05,1.13463,58.8407,53.0426,112.448,99.1054,360.855,132.366,-1.45278,0.130975,0.062303,-0.200675
q2282,13943.4,1.07916,65.8138,67.6213,141.362,130.992,439.041,92.5411,0.404288,-1.02257,0.0767801,-0.155458
q2283,17134.4,1.14024,79.3053,78.1967,158.797,139.266,507.191,127.273,1.38394,-0.985596,-0.119891,0.353077
q2284,15253.9,1.13431,84.9718,76.9415,157.272,138.65,574.92,121.674,0.740005,0.394069,2.76503,-1.79666
q2285,3937.58,1.1471,42.8973,46.3679,84.3015,73.4911,283.571,164.418,-3.65849,0.546049,0.690899,-1.06903
q2286,11155.7,1.20902,67.9952,55.1502,133.343,110.29,417.163,115.842,-0.443041,-0.137673,-0.842005,0.20546
q2287,13421,1.73209,49.7377,89.7236,176.93,102.148,460.729,100.843,0.640046,1.62353,-2.78298,-0.342448
q2288,12441.7,1.12041,66.51,66.6462,135.297,120.756,426.561,131.567,-0.030923,-0.527394,-0.127624,0.413736
q2289,8365.04,1.24429,59.067,52.9524,123.79,99.4866,396.452,131.138,-1.54138,0.129429,-0.297258,3.52144
q229,11791.3,1.28182,59.3393,74.027,144.573,112.787,429.86,116.569,-0.192169,0.173428,-0.790727,-0.534517
q2290,15405.2,1.08174,70.6388,75.2549,147.11,135.995,476.176,104.764,0.884259,-0.834067,-0.122035,-0.191183
q2291,16533.8,1.58643,88.0458,70.827,200.473,126.368,586.39,102.619,1.64755,2.96364,-0.311289,2.00201
q2292,10294.7,1.10128,62.4511,54.999,125.655,114.1,403.404,87.6086,-0.76695,0.0864065,1.02598,0.724044
q2293,13941.5,1.15163,72.4949,70.6694,149.874,130.141,476.74,98.2447,0.401342,0.406904,0.943936,-1.09103
q2294,10641.4,1.03732,75.821,65.1208,137.702,132.747,469.128,119.216,-0.632288,0.0930978,0.225619,0.196066
q2295,27480.6,1.1311,110.058,88.9658,203.909,180.275,646.514,96.7975,4.00646,-1.36886,0.531252,-1.66581
q2296,15836.3,1.13449,74.4391,76.1079,158.594,139.793,478.142,101.082,1.015,-0.870865,0.251675,0.224369
q2297,14164.6,1.07863,76.6872,69.6044,143.7,133.225,460.152,130.375,0.506908,-0.720101,-0.039558,0.703224
q2298,14012.9,1.8919,94.2374,50.419,184.602,97.5752,477.112,82.6539,0.915124,2.15197,-3.06221,-1.15668
q2299,15642.5,1.24003,69.2962,82.3617,164.073,132.313,473.014,73.1477,1.02612,-0.191073,-0.552429,0.175622
q23,11756.7,1.11399,70.7599,61.986,133.703,120.022,418.451,105.207,-0.278733,-0.409139,0.43118,-0.0842382
q230,13116.8,1.07266,68.6313,63.7438,139.473,130.026,444.375,102.457,0.136568,-0.774571,0.253537,-0.614074
q2300,11334.5,1.11597,61.0395,64.8764,130.255,116.719,400.787,105.34,-0.434687,-0.571722,0.121611,0.156218
q2301,9760.46,1.03283,59.6425,57.3074,117.234,113.507,382.978,141.633,-1.03181,-0.729199,0.534674,0.630623
q2302,10121.4,1.17671,55.8416,59.5604,128.038,108.81,388.934,118.463,-0.805236,0.036775,-0.0223038,0.287848
q2303,8843.71,1.04396,54.7925,54.2487,115.454,110.593,387.561,126.681,-1.42489,-0.318676,0.873033,-0.583522
q2304,9705.03,1.15028,58.4055,65.8662,123.105,107.022,381.045,126.846,-0.994646,-0.334235,-0.132977,0.673045
q2305,17091.1,1.05704,86.3806,83.2722,157.07,148.594,531.214,101.894,1.36843,-0.727705,0.866034,0.37006
q2306,12214.9,1.04941,69.6934,63.4059,132.746,126.495,450.921,129.791,-0.168701,0.534107,1.91775,-1.02002
q2307,12455,1.00095,65.6781,70.3184,133.133,133.007,444.75,145.092,-0.0857786,-1.00961,0.44027,-0.40146
q2308,14444.5,1.33617,66.3399,79.3969,168.584,126.17,551.624,128.726,0.683407,1.34391,-0.0634253,3.94601
q2309,8540.2,1.53233,47.1107,68.216,134.354,87.6798,377.742,128.55,-1.26747,1.2185,-1.4559,-0.695166
q231,11340.6,1.00534,60.4884,62.0314,127.015,126.34,417.223,124.467,-0.472932,-0.987344,0.361007,-0.460421
q2310,15924.7,1.22534,81.8319,80.1322,169.639,138.443,535.728,138.612,1.16005,0.539179,0.965013,2.33551
q2311,9712.51,1.2188,56.6769,64.7457,127.68,104.759,389.844,145.669,-0.980136,0.0981009,-0.104185,-0.0417544
q2312,11440.2,1.22966,64.7183,61.8045,137.132,111.52,413.437,92.1393,-0.335052,-0.0395708,-0.595389,-0.145195
q2313,10765.2,1.10998,61.5297,60.1606,128.766,116.008,406.08,95.6643,-0.642772,-0.640085,0.119705,-0.276865
q2314,10086,1.1454,60.8815,63.2613,125.048,109.174,404.649,147.995,-0.813551,-0.00399554,-0.108099,0.322132
q2315,10444.9,1.3867,60.461,63.3677,136.407,98.3679,394.761,95.2847,-0.617949,0.575107,-1.06141,-0.214053
q2316,12988.2,1.20238,71.5258,69.448,146.922,122.193,451.943,106.278,0.200623,-0.0413328,-0.00790934,1.02026
q2317,16535.9,1.26901,78.5828,80.0117,168.254,132.587,498.7,112.905,1.29577,-0.159693,-0.910913,-0.0284857
q2318,12739.6,0.995317,70.5783,65.2055,131.078,131.694,443.041,136.284,-0.0104637,-1.22985,0.552851,0.198378
q2319,12993.2,1.05869,69.3238,66.17,138.579,130.897,451.598,123.458,0.0789666,-1.10001,0.42995,-0.103059
q232,12353.8,1.51078,81.421,62.7603,172.609,114.252,559.093,172.17,-0.0299715,3.01502,1.21401,2.56607
q2320,13689,1.12673,63.7121,71.4449,143.213,127.105,439.86,97.3901,0.359161,-0.728595,-0.0768128,-0.301129
q2321,10399.1,1.17655,57.5972,68.1194,134.084,113.964,405.012,121.376,-0.708291,-0.135844,-0.66671,-0.0392403
q2322,15737.7,1.25159,66.8804,81.723,163.092,130.308,485.95,115.011,1.03072,-0.189811,-0.618526,-0.0529542
q2323,11460.7,1.18572,73.2898,61.0247,134.95,113.812,410.176,120.807,-0.342891,-0.0154584,0.0480252,-0.301883
q2324,10363.5,1.27901,62.9257,59.1599,133.882,104.676,389.174,122.923,-0.687372,0.306784,-0.495972,0.0895847
q2325,15029.6,1.06365,73.1906,72.3261,148.04,139.181,480.083,97.8551,0.744872,-1.05761,0.317432,0.0336986
q2326,11810.9,1.31811,69.8564,66.5913,139.046,105.488,440.188,111.467,-0.14375,0.336619,-0.837184,-0.536601
q2327,16810.1,1.21515,75.8378,79.7673,168.976,139.058,504.046,114.055,1.40219,-0.0151637,-0.544023,-0.00854445
q2328,10547.3,1.15928,65.2689,52.6423,127.008,109.557,395.713,118.95,-0.700875,-0.359813,-0.161327,0.159071
q2329,8555.64,1.11085,55.6147,53.3004,114.416,102.998,363.769,103.602,-1.48764,0.00417432,0.534455,-0.491736
q233,11679.8,1.07071,63.4482,60.4381,129.958,121.376,423.83,148.638,-0.32536,-0.788493,0.177494,0.498039
q2330,10178.4,1.03182,63.738,58.9544,117.849,114.214,388.192,141.595,-0.844832,-0.495089,0.257504,-0.0629409
q2331,11921.9,1.14165,62.2778,65.2764,133.748,117.153,422.288,114.421,-0.226667,-0.634137,-0.101667,-0.643112
q2332,14420.9,1.38725,67.8076,94.6851,171.673,123.751,554.245,104.895,0.897925,1.97113,-0.323874,-1.94067
q2333,14211.7,1.21546,79.5202,69.8907,155.577,127.998,460.046,120.222,0.602046,-0.212707,-0.921403,0.511214
q2334,13581.9,1.09138,69.667,67.2067,139.759,128.058,435.451,99.8754,0.296002,-0.853161,0.194228,-0.152952
q2335,18252.7,1.10122,82.2725,80.3906,166.636,151.319,548.938,114.545,1.70495,-0.813079,0.366536,0.827057
q2336,14767,1.32354,65.7954,78.4317,161.931,122.347,466.458,124.895,0.824874,0.181575,-1.29954,-0.063653
q2337,9189.92,1.09026,61.3662,55.4908,117.514,107.786,363.973,115.149,-1.21457,-0.300697,0.43629,0.00677982
q2338,10231.4,1.12646,61.9622,65.3698,128.42,114.003,401.061,107.741,-0.834509,-0.787177,-0.231685,0.559173
q2339,10052,1.47414,44.7178,73.9926,145.1,98.4298,437.965,120.312,-0.640396,1.58027,-1.92533,-0.275561
q234,17079.3,1.26479,79.1601,75.7434,165.579,130.915,491.27,99.634,1.4555,-0.207834,-0.901788,-0.333525
q2340,17137.4,1.16288,82.3734,73.8843,162.149,139.438,490.834,84.3095,1.41098,-0.740444,-0.246996,-0.0271504
q2341,12482.4,1.33387,76.658,61.2006,149.139,111.809,440.837,103.398,0.139159,0.830984,-0.713257,0.370825
q2342,12764.1,1.16051,60.99,69.4386,140.158,120.772,425.056,108.746,0.0793903,-0.474229,-0.211719,0.240181
q2343,8716.91,1.00202,58.793,56.54,109.691,109.469,364.121,121.118,-1.42981,-0.495838,0.939831,0.819694
q2344,8777.14,1.18164,54.9607,57.8049,116.04,98.2025,356.6,92.1649,-1.36471,-0.284779,-0.425792,0.634339
q2345,16534.4,1.07256,73.2309,76.7196,154.645,144.184,490.992,106.086,1.185,-1.05313,0.213004,-0.266639
q2346,13002.5,1.05339,64.8069,66.2678,134.67,127.844,432.112,120.43,0.0997325,-1.0898,0.118845,-0.0475914
q2347,16425.5,1.2867,98.4349,81.5198,183.159,142.347,608.273,110.975,1.47952,1.93905,0.249631,0.969037
q2348,10231.2,1.05738,64.6806,58.9216,124.388,117.638,404.151,145.053,-0.844696,-0.867661,-0.0253074,0.211606
q2349,13825,1.09322,71.0093,71.1171,139.714,127.801,453.732,106.042,0.392915,-0.675063,0.24467,-0.142905
q235,10638.2,1.24783,66.2894,57.7264,137.296,110.028,408.591,88.8023,-0.566395,0.637425,0.370682,0.768197
q2350,11077.5,1.04198,56.9426,64.7986,123.728,118.743,402.032,113.369,-0.550318,-0.666403,0.426725,0.201796
q2351,14354.1,1.08624,76.4405,70.9963,141.376,130.152,448.931,98.1562,0.549651,-0.930772,-0.172388,0.224488
q2352,10997.5,1.15788,55.9027,65.4624,129.02,111.428,392.052,85.7068,-0.524137,-0.366745,-0.352191,0.0633512
q2353,19900.4,1.14276,87.7377,92.5557,205.672,179.978,707.267,137.857,2.25073,0.592061,2.74563,-0.205261
q2354,13105.7,1.08886,65.8621,70.9594,138.938,127.6,430.936,106.594,0.173453,-0.644565,-0.344992,-0.0100265
q2355,18098.4,1.51644,83.2474,79.3833,189.71,125.102,532.231,82.0507,1.94528,1.23093,-1.32637,0.113248
q2356,11811.9,1.1531,54.9126,72.0075,133.97,116.182,436.41,126.877,-0.223096,-0.0209554,0.333542,0.201375
q2357,13236.9,1.00891,67.5527,68.5402,132.122,130.955,428.976,117.279,0.146584,-1.33354,0.253143,-0.320081
q2358,9184.64,1.12421,51.6322,59.7273,120.093,106.825,366.618,96.7177,-1.22334,-0.289473,-0.200328,-0.815666
q2359,25543.2,1.2757,96.9736,103.088,220.913,173.17,757.092,203.738,3.7101,2.47604,1.77715,-2.08319
q236,12665.8,1.08702,59.5671,71.7266,133.766,123.058,430.707,96.503,0.0402316,-0.565046,0.0393108,-0.168059
q2360,10050.3,1.18691,56.5036,65.184,130.258,109.746,390.54,123.267,-0.835126,-0.0873693,-0.427373,0.442
q2361,11237.2,1.10196,60.9219,68.9952,130.348,118.287,415.267,121.739,-0.448911,-0.388316,-0.0387332,0.472353
q2362,12133.2,1.0341,64.0577,61.3531,130.278,125.983,425.312,91.9049,-0.181459,-0.749847,0.724561,-1.28323
q2363,15419.4,1.34197,62.7346,87.1223,174.957,130.373,489.215,97.4475,1.06005,0.413708,-1.18385,0.477692
q2364,14262.3,1.07266,83.3576,80.2105,169.441,157.963,574.076,121.955,0.660149,1.76008,3.91872,-1.14188
q2365,9852.19,1.12222,52.7857,58.976,119.597,106.571,372.16,103.717,-0.965909,-0.428086,-0.166978,-0.08836
q2366,10507,1.15692,66.5285,55.7341,128.414,110.997,391.305,108.762,-0.698305,-0.101356,0.207651,-0.165318
q2367,14877.7,1.08691,79.7094,73.0444,149.942,137.953,544.293,120.682,0.444286,0.436162,2.91537,-1.10818
q2368,14968,1.28759,77.7138,71.9442,162.598,126.281,479.165,107.418,0.881654,0.435354,-0.918878,-0.64792
q2369,13200,1.26457,73.7652,59.1923,149.081,117.891,488.523,136.197,0.157423,0.71993,0.744797,-2.41517
q237,9946.33,1.03886,58.1839,62.9712,116.643,112.28,387.532,105.27,-0.960788,-0.740768,-0.0192349,-0.732578
q2370,13662.3,1.05076,75.7258,75.2178,146.522,139.444,465.609,104.958,0.320435,-0.869975,0.789969,0.762022
q2371,15291.1,1.29281,83.2889,61.8823,166.361,128.682,483.158,106.034,0.952224,0.182369,-0.706113,-0.610711
q2372,8396.92,1.2157,55.5285,55.5025,112.936,92.898,349.42,92.2942,-1.49267,-0.0617589,-0.621782,-0.628159
q2373,12397.3,1.12084,62.3887,70.1555,140.039,124.941,436.018,129.593,-0.0449471,-0.476675,-0.2973,-0.420025
q2374,15149.5,1.07611,71.5153,70.3393,146.831,136.446,473.192,121.602,0.77474,-1.09031,0.468981,-0.0667315
q2375,13084.3,1.42634,70.2041,91.8401,177.516,124.456,551.257,104.066,0.620287,2.14493,0.395537,0.800306
q2376,15887.9,1.36145,74.4681,79.6417,187.244,137.533,546.507,92.5167,1.16692,1.19188,-0.0432894,-1.84413
q2377,19977.9,1.31437,79.517,84.772,185.114,140.839,540.248,82.7261,2.31259,0.166729,-1.19342,-0.666561
q2378,11107.3,1.4695,86.0284,59.4735,155.277,105.666,506.641,101.648,-0.290275,2.67629,-0.921072,3.34478
q2379,11925.5,1.26112,70.8346,63.2422,148.118,117.45,435.063,134.704,-0.145547,-0.0258745,-0.85322,-0.411285
q238,17383.7,1.07814,74.2416,76.6598,155.956,144.653,486.399,97.2416,1.42826,-1.22592,0.156514,0.178116
q2380,14819.2,1.31212,75.5189,67.3289,168.113,128.124,475.866,102.605,0.91234,0.643521,-0.929921,0.0424225
q2381,14531.8,1.17875,64.9709,71.8225,154.663,131.209,462.143,108.324,0.703375,0.0881702,-0.123487,-0.238216
q2382,15188.6,1.19683,78.5076,64.3101,160.502,134.107,480.462,125.452,0.896434,-0.10737,0.170872,0.221935
q2383,10671,1.19215,58.0053,63.6548,132.07,110.783,408.389,132.392,-0.612431,0.056226,0.0231768,0.594764
q2384,17623.4,1.38477,98.0869,109.831,223.137,161.136,766.184,150.598,1.99866,1.58318,-1.69093,-4.29941
q2385,18619.1,1.34609,94.3478,68.9792,182.302,135.431,527.165,114.827,1.97567,0.30199,-1.37555,-0.593785
q2386,12915.5,1.1111,67.3349,68.0305,135.284,121.757,419.713,79.5057,0.0980528,-0.773028,-0.142057,-0.220378
q2387,16192.6,1.12383,70.4901,78.5404,157.608,140.242,482.023,99.5813,1.10103,-0.771295,0.166853,-0.490122
q2388,13676.2,1.16353,77.1567,69.3181,151.485,130.194,482.934,105.942,0.324521,0.357051,0.293205,-2.23012
q2389,9951.17,1.03184,64.6236,60.678,124.574,120.73,402.904,152.137,-0.923429,-0.492185,0.466175,0.456288
q239,13395.2,1.44363,84.089,60.3441,160.124,110.918,480.653,123.456,0.437019,0.869469,-1.65792,1.51293
q2390,9180.6,1.07449,55.9359,59.238,116.407,108.337,377.955,137.871,-1.21073,-0.3237,-0.11344,0.416177
q2391,12323.1,1.27369,63.2143,66.8595,149.325,117.239,444.471,102.765,-0.0305993,-0.0162279,-0.232487,-0.0659656
q2392,8898.73,1.23411,62.1366,53.5202,123.795,100.311,372.353,126.114,-1.27848,-0.00506946,-0.692032,0.015864
q2393,10340.9,1.15298,60.8184,64.9027,129.073,111.948,395.022,120.293,-0.72954,0.0173769,0.281944,0.903734
q2394,12763.2,1.20104,73.1706,61.3827,142.76,118.864,439.074,102.61,0.125738,0.372833,-0.0630204,-0.74274
q2395,8067.15,1.20213,65.4873,57.1212,117.286,97.5649,387.275,121.653,-1.57791,1.30592,0.613709,-1.47788
q2396,11160.4,1.16179,75.5931,82.4139,149.444,128.632,473.499,108.72,-0.309941,1.28044,1.0649,2.59447
q2397,14607.7,1.20307,75.9089,66.5964,153.346,127.462,468.646,95.2503,0.708804,-0.207804,-0.260285,-0.3954
q2398,13074.4,1.20348,61.0116,79.9036,155.191,128.952,511.225,124.596,0.248977,1.40572,0.052282,3.20005
q2399,10610.1,1.19781,56.7997,62.946,132.576,110.681,401.334,114.955,-0.588,0.467545,-0.032686,0.170942
q24,14753.2,1.19202,77.6137,66.2083,154.941,129.982,475.361,108.228,0.739764,-0.35585,-0.659694,-0.522517
